pfr_id,gsis_id,position,position_group,def_pos_flag,off_pos_flag,draft_round,draft_pick
WynnDe00,00-0025615,rb,rb,0,1,7.0,228.0
KizeDe00,00-0033899,qb,qb,0,1,2.0,52.0
ParkDe01,00-0031547,wr,wr,0,1,1.0,14.0
PoseDe00,00-0029673,wr,wr,0,1,3.0,68.0
SmitDe07,00-0036912,wr,wr,0,1,1.0,10.0
CartDe03,00-0039873,dt,dl,1,0,3.0,95.0
McBrDe00,00-0039046,rb,rb,0,1,7.0,222.0
SenaDe00,00-0034363,dt,dl,1,0,3.0,90.0
BakeDe00,00-0035684,cb,db,1,0,1.0,30.0
HopkDe00,00-0030564,wr,wr,0,1,1.0,27.0
PrinDe01,00-0039378,cb,db,1,0,5.0,153.0
RichDe01,00-0039357,cb,db,1,0,4.0,112.0
DuraDe01,00-0037839,cb,db,1,0,4.0,142.0
WestDe00,00-0033839,wr,wr,0,1,4.0,110.0
EppsDe00,00-0027827,te,te,0,1,7.0,235.0
MillDe00,00-0030592,cb,db,1,0,1.0,9.0
WebbDe20,00-0024450,cb,db,1,0,7.0,236.0
WintDe00,00-0038625,lb,lb,1,0,6.0,216.0
SamuDe00,00-0035719,wr,wr,0,1,2.0,36.0
DallDe00,00-0036425,rb,rb,0,1,4.0,144.0
BranDe00,00-0021192,wr,wr,0,1,2.0,65.0
CartDe01,00-0028057,rb,rb,0,1,4.0,119.0
RobiDe01,00-0032775,wr,wr,0,1,4.0,126.0
DaviDe00,00-0029607,olb,lb,1,0,3.0,77.0
DougDe00,00-0038621,wr,wr,0,1,6.0,210.0
ThomDe03,00-0027874,wr,wr,0,1,1.0,22.0
FeltDe00,00-0036654,rb,rb,0,1,6.0,211.0
BellDe20,00-0026359,ot,ol,0,1,7.0,219.0
KnigDe00,00-0040738,lb,lb,1,0,2.0,49.0
MoorDe02,00-0028086,wr,wr,0,1,5.0,148.0
DaleDe00,00-0035300,ot,ol,0,1,6.0,212.0
NortDe00,00-0019650,wr,wr,0,1,2.0,32.0
PittDe00,00-0027714,te,te,0,1,4.0,114.0
WeatDe20,00-0022136,cb,db,1,0,4.0,98.0
MimsDe00,00-0036255,wr,wr,0,1,2.0,59.0
WardDe02,00-0034856,cb,db,1,0,1.0,4.0
LenoDe00,00-0036563,cb,db,1,0,5.0,172.0
AndeDe01,00-0025582,fb,rb,0,1,6.0,195.0
ButlDe00,00-0027063,wr,wr,0,1,3.0,91.0
CainDe00,00-0034406,wr,wr,0,1,6.0,185.0
SimoDe00,00-0031620,dt,dl,1,0,7.0,223.0
BankDe00,00-0039000,cb,db,1,0,1.0,24.0
BrowDe06,00-0036566,g,ol,0,1,6.0,193.0
AndeDe00,00-0023645,qb,qb,0,1,6.0,213.0
CarrDe02,00-0031280,qb,qb,0,1,2.0,36.0
CombDe20,00-0020424,rb,rb,0,1,7.0,228.0
FineDe00,00-0026272,te,te,0,1,4.0,132.0
HagaDe00,00-0024297,wr,wr,0,1,3.0,82.0
CombDe20,00-0020424,rb,rb,0,1,7.0,228.0
NewtDe00,00-0028152,ot,ol,0,1,7.0,214.0
SherDe00,00-0027970,ot,ol,0,1,1.0,32.0
StinDe00,00-0037237,cb,db,1,0,1.0,3.0
WattDe00,00-0032897,fb,rb,0,1,6.0,198.0
KendDe00,00-0037842,cb,db,1,0,6.0,212.0
DaviDe02,00-0038573,wr,wr,0,1,4.0,125.0
BlayDe00,00-0020315,rb,rb,0,1,5.0,150.0
DockDe20,00-0022132,g,ol,0,1,3.0,81.0
FletDe20,00-0005318,ot,ol,0,1,5.0,154.0
HenrDe00,00-0032764,rb,rb,0,1,2.0,45.0
PopeDe20,00-0022885,olb,lb,1,0,7.0,222.0
WillDe05,00-0027056,wr,wr,0,1,3.0,82.0
GuicDe00,00-0034358,rb,rb,0,1,2.0,59.0
GrayDe01,00-0035220,ot,ol,0,1,7.0,219.0
DaviDe01,00-0035626,lb,lb,1,0,6.0,210.0
WatsDe00,00-0033537,qb,qb,0,1,1.0,12.0
ClarDe00,00-0003035,te,te,0,1,6.0,179.0
RiddDe00,00-0038122,qb,qb,0,1,3.0,74.0
TrufDe00,00-0030562,cb,db,1,0,1.0,22.0
McAlDe00,00-0020527,rb,rb,0,1,1.0,23.0
VaugDe00,00-0038622,rb,rb,0,1,6.0,212.0
DarlDe00,00-0022739,wr,wr,0,1,3.0,82.0
VeleDe00,00-0039424,wr,wr,0,1,7.0,235.0
AromDe00,00-0024447,wr,wr,0,1,7.0,233.0
AsiaDe00,00-0036194,te,te,0,1,3.0,91.0
BushDe01,00-0035525,lb,lb,1,0,1.0,10.0
CulpDe00,00-0039754,te,te,0,1,7.0,246.0
DuveDe00,00-0036331,wr,wr,0,1,3.0,92.0
FuncDe00,00-0032055,wr,wr,0,1,2.0,41.0
HestDe99,00-0024272,wr,wr,0,1,2.0,57.0
LearDe00,00-0039801,qb,qb,0,1,6.0,218.0
LloyDe00,00-0037244,lb,lb,1,0,1.0,27.0
NealDe00,00-0040202,rb,rb,0,1,6.0,184.0
SingDe00,00-0035250,rb,rb,0,1,3.0,74.0
SmitDe04,00-0031934,wr,wr,0,1,2.0,37.0
StreDe00,00-0031310,wr,wr,0,1,5.0,146.0
ThomDe02,00-0026174,wr,wr,0,1,2.0,34.0
WhitDe02,00-0035707,lb,lb,1,0,1.0,5.0
AchaDe00,00-0039040,rb,rb,0,1,3.0,84.0
KennDe00,00-0031241,olb,lb,1,0,5.0,174.0
StilDe00,00-0029258,dt,dl,1,0,2.0,53.0
WithDe00,00-0039169,cb,db,1,0,1.0,5.0
WyliDe00,00-0029274,wr,wr,0,1,4.0,107.0
FreeDe00,00-0031285,rb,rb,0,1,4.0,103.0
BookDe00,00-0032972,rb,rb,0,1,4.0,136.0
WyatDe00,00-0037075,dt,dl,1,0,1.0,28.0
WalkDe01,00-0039792,wr,wr,0,1,4.0,113.0
JackDe01,00-0026198,wr,wr,0,1,2.0,58.0
McClDe00,00-0027651,wr,wr,0,1,2.0,36.0
McDoDe00,00-0031414,cb,db,1,0,3.0,80.0
WillDe07,00-0034995,rb,rb,0,1,6.0,194.0
BryaDe01,00-0027902,wr,wr,0,1,1.0,24.0
FitzDe00,00-0036627,wr,wr,0,1,4.0,109.0
WhitDe00,00-0019660,wr,wr,0,1,3.0,69.0
LewiDe02,00-0032070,wr,wr,0,1,7.0,234.0
BrisDe00,00-0027789,wr,wr,0,1,6.0,191.0
PatmDe00,00-0036228,wr,wr,0,1,6.0,212.0
GabrDi00,00-0040704,qb,qb,0,1,3.0,94.0
MitcDi00,00-0035002,wr,wr,0,1,7.0,239.0
RaduDi00,00-0036619,ot,ol,0,1,2.0,53.0
LewiDi00,00-0028087,rb,rb,0,1,5.0,149.0
SimsDi00,00-0030422,te,te,0,1,4.0,106.0
JohnDi01,00-0035216,wr,wr,0,1,3.0,66.0
LoveDo00,00-0040241,wr,wr,0,1,7.0,244.0
RaioDo20,00-0020445,c,ol,0,1,2.0,50.0
EdisDo00,00-0027137,wr,wr,0,1,6.0,206.0
FranDo99,00-0027735,cb,db,1,0,5.0,135.0
RodgDo99,00-0026156,cb,db,1,0,1.0,16.0
BrowDo00,00-0027003,rb,rb,0,1,1.0,27.0
LeexDo00,00-0021929,te,te,0,1,5.0,156.0
StepDo00,00-0029543,ot,ol,0,1,3.0,74.0
ThomDo26,00-0026335,g,ol,0,1,6.0,195.0
PumpDo00,00-0033561,rb,rb,0,1,4.0,132.0
AverDo00,00-0026173,wr,wr,0,1,2.0,33.0
McNaDo00,00-0011022,qb,qb,0,1,1.0,2.0
PeopDo00,00-0036233,wr,wr,0,1,6.0,187.0
ThorDo00,00-0040581,wr,wr,0,1,4.0,108.0
PoexDo00,00-0029688,dt,dl,1,0,1.0,11.0
WickDo00,00-0038393,wr,wr,0,1,5.0,159.0
JackDo02,00-0034356,cb,db,1,0,2.0,55.0
MoncDo00,00-0031339,wr,wr,0,1,3.0,90.0
GranDo00,00-0031944,cb,db,1,0,4.0,121.0
ScotDo99,00-0027073,dt,dl,1,0,4.0,103.0
GreeDo00,00-0032218,wr,wr,0,1,2.0,40.0
JohnDo03,00-0033942,g,ol,0,1,4.0,115.0
ThomDo02,00-0038583,qb,qb,0,1,5.0,140.0
WillDo04,00-0038557,lb,lb,1,0,3.0,91.0
DickDo00,00-0027819,te,te,0,1,7.0,227.0
DaviDo23,00-0021221,dt,dl,1,0,3.0,96.0
BrzeDo20,00-0002160,g,ol,0,1,3.0,64.0
ChapDo00,00-0019712,rb,rb,0,1,3.0,88.0
FreeDo20,00-0025509,ot,ol,0,1,4.0,122.0
GabrDo00,00-0022102,wr,wr,0,1,5.0,167.0
JollDo00,00-0021183,te,te,0,1,2.0,55.0
MartDo00,00-0029613,rb,rb,0,1,1.0,31.0
WortDo99,00-0027833,dt,dl,1,0,7.0,242.0
LondDr00,00-0037238,wr,wr,0,1,1.0,8.0
MayeDr00,00-0039851,qb,qb,0,1,1.0,3.0
NeviDr00,00-0028025,dt,dl,1,0,3.0,87.0
FlorDr20,00-0021994,cb,db,1,0,2.0,46.0
GreeDr00,00-0034982,lb,lb,1,0,5.0,148.0
KirkDr00,00-0029560,cb,db,1,0,1.0,17.0
MoorDr99,00-0026255,dt,dl,1,0,4.0,115.0
BlyxDr00,00-0001388,cb,db,1,0,2.0,41.0
BreeDr00,00-0020531,qb,qb,0,1,2.0,32.0
DalmDr00,00-0036957,c,ol,0,1,4.0,114.0
HodgDr20,00-0023584,c,ol,0,1,5.0,151.0
LockDr00,00-0035704,qb,qb,0,1,2.0,42.0
SampDr00,00-0035631,te,te,0,1,2.0,52.0
SandDr00,00-0039003,lb,lb,1,0,3.0,67.0
StanDr00,00-0025430,qb,qb,0,1,2.0,43.0
TranDr00,00-0035262,lb,lb,1,0,4.0,130.0
BrowDu20,00-0026166,ot,ol,0,1,1.0,26.0
JohnDu00,00-0032257,rb,rb,0,1,3.0,77.0
PresDu20,00-0023556,c,ol,0,1,4.0,122.0
RobiDu21,00-0027113,g,ol,0,1,5.0,163.0
RobiDu20,00-0022735,cb,db,1,0,1.0,10.0
SmytDu00,00-0034798,te,te,0,1,4.0,123.0
FryxDu20,00-0025526,c,ol,0,1,5.0,139.0
KellDu00,00-0026170,te,te,0,1,1.0,30.0
AndeJu00,00-0029549,ot,ol,0,1,7.0,208.0
EdwaDw20,00-0022750,dt,dl,1,0,2.0,51.0
AlleDw00,00-0029689,te,te,0,1,3.0,64.0
BoweDw00,00-0025410,wr,wr,0,1,1.0,23.0
GratDw00,00-0030539,cb,db,1,0,3.0,64.0
HarrDw00,00-0028114,wr,wr,0,1,6.0,176.0
HaskDw00,00-0035232,qb,qb,0,1,1.0,15.0
WrigDw01,00-0025498,rb,rb,0,1,4.0,111.0
BrowDy00,00-0036626,wr,wr,0,1,3.0,82.0
CantDy00,00-0034409,wr,wr,0,1,6.0,191.0
LaubDy00,00-0039407,rb,rb,0,1,6.0,208.0
McFaDy20,00-0022222,ot,ol,0,1,7.0,207.0
McMaDy00,00-0039830,c,ol,0,1,6.0,190.0
SampDy00,00-0040162,rb,rb,0,1,4.0,126.0
GainE.00,00-0031394,cb,db,1,0,6.0,188.0
ManuEJ00,00-0030526,qb,qb,0,1,1.0,16.0
BennEa00,00-0026210,wr,wr,0,1,3.0,70.0
MitcEa99,00-0027684,dt,dl,1,0,3.0,81.0
WatfEa00,00-0030504,g,ol,0,1,4.0,116.0
SticEa00,00-0035282,qb,qb,0,1,5.0,166.0
BritEb20,00-0027015,ot,ol,0,1,2.0,39.0
DickEd00,00-0027675,te,te,0,1,3.0,70.0
WangEd20,00-0027740,ot,ol,0,1,5.0,140.0
BerlEd00,00-0020485,wr,wr,0,1,5.0,159.0
LacyEd00,00-0030485,rb,rb,0,1,2.0,61.0
RoyaEd00,00-0026182,wr,wr,0,1,2.0,42.0
VandEd00,00-0033924,dt,dl,1,0,3.0,88.0
UlofEd00,00-0039878,lb,lb,1,0,5.0,160.0
CoopEd00,00-0039850,lb,lb,1,0,2.0,45.0
JameEd00,00-0008241,rb,rb,0,1,1.0,4.0
BakeEd01,00-0029317,rb,rb,0,1,7.0,250.0
ApplEl00,00-0032379,cb,db,1,0,1.0,10.0
MannEl00,00-0022803,qb,qb,0,1,1.0,1.0
AyomEl00,00-0040170,wr,wr,0,1,4.0,136.0
ArroEl00,00-0040739,te,te,0,1,2.0,50.0
HoodEl00,00-0033975,rb,rb,0,1,7.0,242.0
JoneEl00,00-0039823,cb,db,1,0,3.0,90.0
McGuEl00,00-0033295,rb,rb,0,1,6.0,188.0
MitcEl00,00-0036567,rb,rb,0,1,6.0,194.0
MoldEl00,00-0036992,cb,db,1,0,3.0,100.0
MoorEl00,00-0036980,wr,wr,0,1,2.0,34.0
QualEl00,00-0033584,dt,dl,1,0,6.0,214.0
HobbEl20,00-0023519,cb,db,1,0,3.0,84.0
LeroEm20,00-0009811,dt,dl,1,0,6.0,182.0
EgbuEm01,00-0040129,wr,wr,0,1,1.0,19.0
EgbuEm00,00-0035538,lb,lb,1,0,6.0,200.0
ForbEm00,00-0039151,cb,db,1,0,1.0,16.0
SandEm00,00-0027685,wr,wr,0,1,3.0,82.0
RakeEn00,00-0039862,cb,db,1,0,2.0,61.0
BenjEn00,00-0036383,rb,rb,0,1,7.0,222.0
St.BEq00,00-0034279,wr,wr,0,1,6.0,207.0
DeckEr00,00-0027690,wr,wr,0,1,3.0,87.0
DownEr20,00-0020269,dt,dl,1,0,3.0,75.0
EbroEr00,00-0031387,te,te,0,1,1.0,10.0
FishEr00,00-0030584,ot,ol,0,1,1.0,1.0
GhiaEr20,00-0023553,c,ol,0,1,4.0,119.0
GrayEr01,00-0038396,rb,rb,0,1,5.0,172.0
GreeEr20,00-0023510,cb,db,1,0,3.0,75.0
HermEr00,00-0030452,g,ol,0,1,7.0,225.0
KellEr20,00-0020473,cb,db,1,0,3.0,69.0
RoweEr00,00-0031555,cb,db,1,0,2.0,47.0
SaubEr00,00-0033576,te,te,0,1,5.0,174.0
ShelEr00,00-0023489,rb,rb,0,1,2.0,54.0
SteiEr20,00-0022122,g,ol,0,1,2.0,33.0
StokEr00,00-0036901,cb,db,1,0,1.0,29.0
WinsEr20,00-0024281,ot,ol,0,1,3.0,66.0
WoodEr20,00-0027004,c,ol,0,1,1.0,28.0
AllxEr00,00-0039814,te,te,0,1,4.0,115.0
AingEr00,00-0026302,qb,qb,0,1,5.0,162.0
CookEr00,00-0027821,c,ol,0,1,7.0,229.0
EzukEr00,00-0038092,wr,wr,0,1,4.0,125.0
GranEr20,00-0019619,dt,dl,1,0,6.0,167.0
WilfEr00,00-0022901,wr,wr,0,1,4.0,120.0
SimsEr20,00-0024224,olb,lb,1,0,1.0,9.0
BakeEu00,00-0000627,wr,wr,0,1,5.0,164.0
MonrEu20,00-0026984,ot,ol,0,1,1.0,8.0
EngrEv00,00-0033881,te,te,0,1,1.0,23.0
HullEv00,00-0038397,rb,rb,0,1,5.0,176.0
MathEv20,00-0023514,g,ol,0,1,3.0,79.0
RoysEv00,00-0028115,rb,rb,0,1,6.0,177.0
WeavEv00,00-0036381,lb,lb,1,0,6.0,202.0
DawkEv00,00-0030393,dt,dl,1,0,7.0,229.0
UwazEy00,00-0038106,dt,dl,1,0,4.0,116.0
ElliEz00,00-0033045,rb,rb,0,1,1.0,4.0
MoreFa00,00-0033918,cb,db,1,0,3.0,81.0
CoopFa00,00-0032427,ot,ol,0,1,5.0,174.0
JoneFe00,00-0026162,rb,rb,0,1,1.0,22.0
TupoFe20,00-0026922,ot,ol,0,1,5.0,159.0
CoxxFl00,00-0029653,dt,dl,1,0,1.0,12.0
WomaFl20,00-0020348,g,ol,0,1,4.0,128.0
FatuFo00,00-0034275,dt,dl,1,0,6.0,180.0
LampFo00,00-0033542,g,ol,0,1,2.0,38.0
MoreFo00,00-0034981,te,te,0,1,4.0,137.0
MauiFr00,00-0040186,lb,lb,1,0,5.0,162.0
DarbFr00,00-0036951,wr,wr,0,1,6.0,187.0
MoreFr00,00-0019471,rb,rb,0,1,4.0,115.0
OkamFr99,00-0026291,dt,dl,1,0,5.0,151.0
OmiyFr20,00-0023596,ot,ol,0,1,5.0,163.0
DaviFr01,00-0026188,te,te,0,1,2.0,48.0
RobbFr20,00-0019706,dt,dl,1,0,2.0,55.0
VinsFr20,00-0016929,cb,db,1,0,2.0,47.0
MitcFr00,00-0020497,wr,wr,0,1,1.0,25.0
SwaiFr00,00-0036247,wr,wr,0,1,6.0,214.0
CariGa00,00-0027967,ot,ol,0,1,1.0,29.0
JackGa00,00-0031367,g,ol,0,1,3.0,81.0
WrigGa00,00-0031574,dt,dl,1,0,4.0,113.0
DaviGa01,00-0036196,wr,wr,0,1,4.0,128.0
MinsGa00,00-0035289,qb,qb,0,1,6.0,178.0
ConlGa00,00-0033882,cb,db,1,0,1.0,24.0
BollGa00,00-0033538,ot,ol,0,1,1.0,20.0
ScotGa00,00-0019468,wr,wr,0,1,4.0,99.0
GrahGa00,00-0027718,te,te,0,1,4.0,118.0
GrayGa00,00-0032148,qb,qb,0,1,3.0,75.0
ReynGa20,00-0027110,ot,ol,0,1,5.0,156.0
WillGa00,00-0039007,cb,db,1,0,3.0,72.0
WilsGa00,00-0037740,wr,wr,0,1,1.0,10.0
WolfGa00,00-0025480,rb,rb,0,1,3.0,93.0
JohnGa01,00-0027098,rb,rb,0,1,4.0,134.0
BarnGa01,00-0026281,te,te,0,1,5.0,141.0
BrigGa00,00-0036569,rb,rb,0,1,6.0,196.0
JennGa00,00-0035589,wr,wr,0,1,4.0,120.0
BartGa00,00-0040215,te,te,0,1,6.0,202.0
EscoGa00,00-0030544,te,te,0,1,2.0,47.0
AtkiGe99,00-0027720,dt,dl,1,0,4.0,120.0
HayeGe98,00-0026315,olb,lb,1,0,6.0,175.0
SmitGe00,00-0030565,qb,qb,0,1,2.0,39.0
FostGe20,00-0022074,ot,ol,0,1,1.0,20.0
KittGe00,00-0033288,te,te,0,1,5.0,146.0
PickGe00,00-0037247,wr,wr,0,1,2.0,52.0
WrigGe00,00-0021980,te,te,0,1,4.0,104.0
ChriGe00,00-0032190,te,te,0,1,7.0,256.0
EverGe00,00-0033895,te,te,0,1,2.0,44.0
McCoGe99,00-0027856,dt,dl,1,0,1.0,3.0
DaviGe00,00-0031953,wr,wr,0,1,6.0,186.0
PratGe00,00-0035697,lb,lb,1,0,3.0,72.0
ChriGe01,00-0034817,ot,ol,0,1,3.0,74.0
DoakGe00,00-0036578,rb,rb,0,1,7.0,244.0
BernGi00,00-0030456,rb,rb,0,1,2.0,37.0
CoffGl00,00-0027048,rb,rb,0,1,3.0,74.0
TateGo00,00-0027891,wr,wr,0,1,2.0,60.0
CherGo20,00-0026157,ot,ol,0,1,1.0,17.0
JarrGr00,00-0031583,dt,dl,1,0,5.0,137.0
GlasGr00,00-0032395,c,ol,0,1,3.0,95.0
MertGr00,00-0040211,qb,qb,0,1,6.0,197.0
CalcGr00,00-0037086,te,te,0,1,6.0,198.0
DuboGr00,00-0038507,wr,wr,0,1,7.0,256.0
WillGr00,00-0035638,cb,db,1,0,2.0,46.0
ChilGr00,00-0029573,wr,wr,0,1,4.0,134.0
DulcGr00,00-0037252,te,te,0,1,3.0,80.0
JennGr00,00-0024267,wr,wr,0,1,2.0,52.0
LittGr01,00-0035694,ot,ol,0,1,2.0,37.0
LittGr00,00-0027997,wr,wr,0,1,2.0,59.0
McElGr00,00-0028146,qb,qb,0,1,7.0,208.0
NewsGr00,00-0036996,cb,db,1,0,1.0,26.0
OlseGr00,00-0025418,te,te,0,1,1.0,31.0
RobiGr01,00-0031386,ot,ol,0,1,1.0,2.0
RandGr20,00-0019566,ot,ol,0,1,4.0,127.0
SalaGr00,00-0028050,wr,wr,0,1,4.0,112.0
SenaGr00,00-0034280,ot,ol,0,1,6.0,212.0
StroGr00,00-0034337,cb,db,1,0,7.0,241.0
StewGr00,00-0033952,dt,dl,1,0,4.0,144.0
HelmGu00,00-0040584,te,te,0,1,4.0,120.0
NickHa01,00-0027005,wr,wr,0,1,1.0,29.0
NgatHa20,00-0024227,dt,dl,1,0,1.0,12.0
MillHa00,00-0032798,cb,db,1,0,6.0,205.0
FannHa00,00-0040663,te,te,0,1,3.0,67.0
BryaHa00,00-0036232,te,te,0,1,4.0,115.0
HandHa00,00-0036344,cb,db,1,0,5.0,169.0
PhilHa00,00-0034782,dt,dl,1,0,3.0,96.0
DougHa00,00-0026224,wr,wr,0,1,3.0,84.0
HaskHa00,00-0037617,rb,rb,0,1,4.0,131.0
RidgHa00,00-0032402,dt,dl,1,0,4.0,116.0
KikaHa00,00-0032056,olb,lb,1,0,2.0,44.0
HursHa00,00-0034830,te,te,0,1,1.0,25.0
EvanHe00,00-0020507,fb,rb,0,1,3.0,82.0
HookHe00,00-0038550,qb,qb,0,1,3.0,68.0
RuggHe00,00-0036357,wr,wr,0,1,1.0,12.0
TooTHe00,00-0038599,lb,lb,1,0,5.0,167.0
HaygHe20,00-0021093,wr,wr,0,1,5.0,144.0
JohnHe23,00-0026924,g,ol,0,1,5.0,167.0
WilsHo00,00-0033558,cb,db,1,0,4.0,126.0
GrasHr00,00-0031561,c,ol,0,1,3.0,71.0
ThorHu00,00-0030071,g,ol,0,1,3.0,86.0
HenrHu00,00-0033090,te,te,0,1,2.0,35.0
LongHu00,00-0037004,te,te,0,1,3.0,81.0
NourHu00,00-0039827,c,ol,0,1,5.0,159.0
RenfHu00,00-0034983,wr,wr,0,1,5.0,149.0
BookIa00,00-0036929,qb,qb,0,1,4.0,133.0
GoldIa00,00-0019652,olb,lb,1,0,2.0,40.0
ThomIa00,00-0034365,te,te,0,1,4.0,101.0
MeliIf00,00-0036993,cb,db,1,0,3.0,101.0
EkprIf00,00-0032140,cb,db,1,0,7.0,241.0
OlshIg20,00-0022915,dt,dl,1,0,2.0,35.0
SmitIh00,00-0036635,wr,wr,0,1,5.0,157.0
MarsIm00,00-0034979,cb,db,1,0,4.0,127.0
MartIn00,00-0024362,qb,qb,0,1,5.0,148.0
SmitIr01,00-0034970,te,te,0,1,2.0,50.0
AsiaIs00,00-0033465,g,ol,0,1,5.0,164.0
GuerIs00,00-0039363,rb,rb,0,1,4.0,129.0
NautIs00,00-0035539,te,te,0,1,7.0,224.0
SeumIs00,00-0032954,g,ol,0,1,3.0,79.0
SoweIs20,00-0024327,g,ol,0,1,4.0,112.0
TeSlIs00,00-0040669,wr,wr,0,1,3.0,70.0
YiadIs00,00-0034780,cb,db,1,0,3.0,99.0
AdamIs01,00-0039808,g,ol,0,1,3.0,71.0
CoulIs00,00-0036308,wr,wr,0,1,5.0,171.0
DaviIs00,00-0039798,rb,rb,0,1,5.0,173.0
FordIs00,00-0033471,wr,wr,0,1,7.0,237.0
HodgIs00,00-0036165,wr,wr,0,1,6.0,207.0
JohnIs02,00-0034980,cb,db,1,0,4.0,129.0
LikeIs00,00-0037838,te,te,0,1,4.0,139.0
McKeIs00,00-0033466,wr,wr,0,1,5.0,172.0
PeadIs00,00-0029626,rb,rb,0,1,2.0,50.0
PrinIs00,00-0035295,ot,ol,0,1,6.0,202.0
SimmIs00,00-0036356,lb,lb,1,0,1.0,8.0
SpilIs00,00-0038045,rb,rb,0,1,4.0,123.0
WynnIs00,00-0034833,g,ol,0,1,1.0,23.0
PachIs00,00-0037197,rb,rb,0,1,7.0,251.0
AbanIs00,00-0038389,rb,rb,0,1,5.0,143.0
MukuIs00,00-0036661,cb,db,1,0,6.0,227.0
MoorJM00,00-0034268,wr,wr,0,1,4.0,133.0
WaltJ.20,00-0027683,c,ol,0,1,3.0,80.0
ArceJJ00,00-0035246,wr,wr,0,1,2.0,57.0
ArriJ.00,00-0023479,rb,rb,0,1,2.0,44.0
JohnJ.00,00-0008529,rb,rb,0,1,2.0,39.0
McCaJJ00,00-0039923,qb,qb,0,1,1.0,10.0
NelsJJ00,00-0032112,wr,wr,0,1,5.0,159.0
DobbJK00,00-0036158,rb,rb,0,1,2.0,55.0
LosmJ.00,00-0022912,qb,qb,0,1,1.0,22.0
RedmJ.00,00-0019722,rb,rb,0,1,3.0,76.0
OSulJ.00,00-0021296,qb,qb,0,1,6.0,186.0
ThomJ.02,00-0028133,olb,lb,1,0,6.0,195.0
LathJC00,00-0039731,ot,ol,0,1,1.0,7.0
BertJD00,00-0039370,lb,lb,1,0,5.0,143.0
PolkJa00,00-0039907,wr,wr,0,1,2.0,37.0
SandJa01,00-0039356,te,te,0,1,4.0,101.0
JameJa01,00-0031417,ot,ol,0,1,1.0,19.0
ShepJa00,00-0032137,cb,db,1,0,6.0,191.0
DawsJa00,00-0019461,wr,wr,0,1,3.0,79.0
RussJa00,00-0025388,qb,qb,0,1,1.0,1.0
ChasJa00,00-0036900,wr,wr,0,1,1.0,5.0
GaffJa00,00-0021163,wr,wr,0,1,2.0,33.0
HollJa01,00-0020373,te,te,0,1,4.0,119.0
PricJa00,00-0031090,cb,db,1,0,7.0,225.0
AmarJa00,00-0031042,te,te,0,1,2.0,49.0
SterJa00,00-0035671,te,te,0,1,3.0,75.0
AndeJa01,00-0036577,g,ol,0,1,7.0,236.0
BechJa00,00-0040729,wr,wr,0,1,2.0,58.0
CampJa04,00-0039018,lb,lb,1,0,1.0,18.0
ConkJa00,00-0033057,ot,ol,0,1,1.0,8.0
JoneJa10,00-0038039,cb,db,1,0,4.0,121.0
KiseJa00,00-0040723,lb,lb,1,0,4.0,107.0
TochJa00,00-0033977,cb,db,1,0,7.0,245.0
WillJa96,00-0026259,cb,db,1,0,4.0,119.0
BartJa00,00-0035003,ot,ol,0,1,7.0,240.0
HaweJa00,00-0040194,te,te,0,1,5.0,173.0
PoweJa00,00-0039735,c,ol,0,1,2.0,44.0
BellJa20,00-0022875,g,ol,0,1,5.0,138.0
CowiJa00,00-0039365,wr,wr,0,1,4.0,135.0
EasoJa00,00-0036226,qb,qb,0,1,4.0,122.0
HarrJa03,00-0036918,wr,wr,0,1,4.0,141.0
MonkJa00,00-0039817,c,ol,0,1,5.0,163.0
PhilJa01,00-0036276,lb,lb,1,0,3.0,97.0
RogeJa20,00-0022896,ot,ol,0,1,2.0,52.0
TammJa00,00-0026267,te,te,0,1,4.0,127.0
BrisJa00,00-0033119,qb,qb,0,1,3.0,91.0
FordJa01,00-0027709,wr,wr,0,1,4.0,108.0
JoneJa03,00-0025460,wr,wr,0,1,3.0,73.0
RhinCo20,00-0013623,cb,db,1,0,6.0,190.0
RodgJa00,00-0028083,rb,rb,0,1,5.0,145.0
CrumJa00,00-0039402,dt,dl,1,0,6.0,200.0
StroJa01,00-0031560,wr,wr,0,1,3.0,70.0
DardJa00,00-0036877,wr,wr,0,1,4.0,129.0
DuncJa00,00-0038607,ot,ol,0,1,6.0,186.0
ReidJa00,00-0028023,ot,ol,0,1,3.0,85.0
DotsJa00,00-0037741,wr,wr,0,1,1.0,16.0
BellJa00,00-0039420,te,te,0,1,7.0,231.0
TavaJa00,00-0035240,lb,lb,1,0,2.0,43.0
GibbJa01,00-0039139,rb,rb,0,1,1.0,12.0
BestJa00,00-0027880,rb,rb,0,1,1.0,30.0
ThomJa22,00-0027153,g,ol,0,1,7.0,236.0
AlexJa00,00-0034728,cb,db,1,0,1.0,18.0
MattJa00,00-0031279,ot,ol,0,1,1.0,6.0
AndrJa00,00-0039030,c,ol,0,1,4.0,107.0
BrooJa03,00-0038640,wr,wr,0,1,7.0,244.0
ButtJa00,00-0033564,te,te,0,1,5.0,145.0
FergJa00,00-0038041,te,te,0,1,4.0,129.0
FishJa00,00-0032196,ot,ol,0,1,2.0,53.0
FromJa00,00-0036197,qb,qb,0,1,5.0,167.0
FunkJa00,00-0036860,rb,rb,0,1,7.0,233.0
GrovJa20,00-0022841,c,ol,0,1,2.0,45.0
