passer_player_id,season,passing_epa,qb_epa,dropbacks,epa_per_dropback,qb_epa_per_dropback,epa_per_dropback_prior,rookie_flag,qb_epa_per_dropback_prior,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0027973,2024,-25.444541180482304,-19.042891326278152,168.0,-0.1514556022647756,-0.11335054360879852,0.07456278018405277,0,0.07456278018405277,14,2.0,35.0,220.0,74.0,31.75,,9.5,4.83,,,,,4.27,29.5,106.0,,00-0027973,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027973,2025,-5.661670377857173,-5.661670377857173,45.0,-0.12581489728571496,-0.12581489728571496,-0.1514556022647756,0,-0.11335054360879852,15,2.0,35.0,220.0,74.0,31.75,,9.5,4.83,,,,,4.27,29.5,106.0,,00-0027973,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0027974,2012,44.29327768162041,52.86631071060112,234.0,0.1892875114599163,0.22592440474615863,0.42177711661788636,0,0.42177711661788636,2,2.0,36.0,230.0,76.0,33.5,,9.125,4.53,,,,6.85,4.18,32.5,115.0,,00-0027974,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0027974,2013,52.11918779317185,56.77815207297809,455.0,0.11454766547949856,0.12478714741313865,0.1892875114599163,0,0.22592440474615863,3,2.0,36.0,230.0,76.0,33.5,,9.125,4.53,,,,6.85,4.18,32.5,115.0,,00-0027974,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0027974,2014,-3.2405063170621267,3.2674559081757355,530.0,-0.006114162862381371,0.006165011147501388,0.11454766547949856,0,0.12478714741313865,4,2.0,36.0,230.0,76.0,33.5,,9.125,4.53,,,,6.85,4.18,32.5,115.0,,00-0027974,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0027974,2015,-27.274289275372368,-27.274289275372368,274.0,-0.09954120173493565,-0.09954120173493565,-0.006114162862381371,0,0.006165011147501388,5,2.0,36.0,230.0,76.0,33.5,,9.125,4.53,,,,6.85,4.18,32.5,115.0,,00-0027974,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0027974,2016,-23.888533752867193,-8.793071617827923,366.0,-0.06526921790400872,-0.0240247858410599,-0.09954120173493565,0,-0.09954120173493565,6,2.0,36.0,230.0,76.0,33.5,,9.125,4.53,,,,6.85,4.18,32.5,115.0,,00-0027974,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0028012,2014,-4.375404318373347,-4.375404318373347,74.0,-0.05912708538342361,-0.05912708538342361,-0.6534554615209344,0,-0.6534554615209344,2,3.0,74.0,250.0,78.0,34.375,,10.75,5.24,,,,,,24.0,,,00-0028012,qb,0,0,0,1,0,0,1,1,1,1,1,0,1,1
00-0028012,2015,-20.87847575476953,-16.550815909883017,249.0,-0.08384930021995794,-0.0664691402003334,-0.05912708538342361,0,-0.05912708538342361,3,3.0,74.0,250.0,78.0,34.375,,10.75,5.24,,,,,,24.0,,,00-0028012,qb,0,0,0,1,0,0,1,1,1,1,1,0,1,1
00-0028090,2011,-4.634352494444878,-4.641517953895212,146.0,-0.03174214037291012,-0.031791218862295974,0.0,1,0.0,1,5.0,152.0,217.0,76.0,32.5,,10.25,5.06,,,,,4.12,29.5,104.0,,00-0028090,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028090,2013,-11.500739075185265,-11.500739075185265,24.0,-0.47919746146605274,-0.47919746146605274,-0.47258300420468335,0,-0.47258300420468335,3,5.0,152.0,217.0,76.0,32.5,,10.25,5.06,,,,,4.12,29.5,104.0,,00-0028090,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028090,2015,-4.812586770658421,-4.812586770658421,62.0,-0.07762236726868421,-0.07762236726868421,0.053818033498828244,0,0.053818033498828244,5,5.0,152.0,217.0,76.0,32.5,,10.25,5.06,,,,,4.12,29.5,104.0,,00-0028090,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028090,2017,-31.841332259505727,-27.95495881836323,110.0,-0.2894666569045975,-0.2541359892578475,-0.07762236726868421,0,-0.07762236726868421,6,5.0,152.0,217.0,76.0,32.5,,10.25,5.06,,,,,4.12,29.5,104.0,,00-0028090,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2012,-6.629881182411649,-6.629881182411649,32.0,-0.20718378695036402,-0.20718378695036402,-0.13374940738625204,0,-0.13374940738625204,2,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2015,43.469532989155,54.70111852018485,418.0,0.10399409806017942,0.13086391990474844,-2.0483554847072813,0,-2.0483554847072813,4,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2016,34.16015015620514,34.16015015620514,478.0,0.07146474928076389,0.07146474928076389,0.10399409806017942,0,0.13086391990474844,5,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2017,-4.132312212253111,4.03020964691217,466.0,-0.008867622773075345,0.008648518555605516,0.07146474928076389,0,0.07146474928076389,6,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2018,-28.866237311244376,-28.866237311244376,97.0,-0.29759007537365334,-0.29759007537365334,-0.008867622773075345,0,0.008648518555605516,7,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2020,-0.19123305879765073,-0.19123305879765073,32.0,-0.0059760330874265855,-0.0059760330874265855,0.608728977056065,0,0.608728977056065,9,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2021,-23.16174226430735,-14.824512745272612,162.0,-0.14297371768090958,-0.09150933793378156,-0.0059760330874265855,0,-0.0059760330874265855,10,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2023,1.578649362734249,1.578649362734249,192.0,0.008222132097574214,0.008222132097574214,-0.2776947425409065,0,-0.2776947425409065,12,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2024,11.063086127557094,11.063086127557094,25.0,0.44252344510228375,0.44252344510228375,0.008222132097574214,0,0.008222132097574214,13,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028118,2025,-13.181317363133886,-13.181317363133886,147.0,-0.08966882559955024,-0.08966882559955024,0.44252344510228375,0,0.44252344510228375,14,6.0,180.0,217.0,73.0,32.25,,10.0,4.47,,,,,4.09,37.5,126.0,,00-0028118,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0028146,2012,-18.712812693076174,-15.849500754367526,42.0,-0.4455431593589565,-0.3773690655801792,0.0,1,0.0,1,7.0,208.0,225.0,74.0,30.75,,9.375,4.84,,,,,4.45,33.0,107.0,,00-0028146,qb,0,0,0,1,0,0,1,1,1,1,0,0,0,1
00-0029263,2012,77.76139979471291,82.44575281519165,426.0,0.1825384971706876,0.19353463102157664,0.0,1,0.0,1,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2013,66.27324095823626,72.45250245499248,450.0,0.14727386879608056,0.1610055610110944,0.1825384971706876,0,0.19353463102157664,2,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2014,33.04395006166404,41.77017579437332,494.0,0.0668905871693604,0.08455501172950065,0.14727386879608056,0,0.1610055610110944,3,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2015,125.67038533538638,127.99805496987014,529.0,0.23756216509524836,0.24196229672943315,0.0668905871693604,0,0.08455501172950065,4,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2016,35.92871032881902,50.114753147059844,587.0,0.06120734297924876,0.08537436651969309,0.23756216509524836,0,0.24196229672943315,5,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2017,20.81503527797515,26.394757488972864,597.0,0.034866055742001925,0.0442123241021321,0.06120734297924876,0,0.08537436651969309,6,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2018,64.56110807821972,64.56110807821972,471.0,0.1370724163019527,0.1370724163019527,0.034866055742001925,0,0.0442123241021321,7,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2019,53.9503010477955,88.26002818881796,563.0,0.09582646722521403,0.15676736800855764,0.1370724163019527,0,0.1370724163019527,8,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2020,70.97923258713655,78.39778409646334,606.0,0.11712744651342664,0.12936928068723325,0.09582646722521403,0,0.15676736800855764,9,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2021,6.188895558895489,16.61203137326887,435.0,0.014227346112403422,0.03818857786958361,0.11712744651342664,0,0.12936928068723325,10,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2022,-56.86114924108556,-56.86114924108556,538.0,-0.1056898684778542,-0.1056898684778542,0.014227346112403422,0,0.03818857786958361,11,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2023,-36.8124635867085,-14.647405878868625,491.0,-0.07497446759003769,-0.02983178386734954,-0.1056898684778542,0,-0.1056898684778542,12,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2024,-4.920454255227224,-2.1798586895840617,368.0,-0.013370799606595717,-0.005923529047782776,-0.07497446759003769,0,-0.02983178386734954,13,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029263,2025,-15.676451989242679,-15.676451989242679,129.0,-0.12152288363754014,-0.12152288363754014,-0.013370799606595717,0,-0.005923529047782776,14,3.0,75.0,206.0,71.0,31.0,,10.25,4.55,,,,6.97,4.09,34.0,118.0,,00-0029263,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029531,2012,-87.94198339035462,-87.94198339035462,183.0,-0.48055728628609085,-0.48055728628609085,0.0,1,0.0,1,6.0,185.0,232.0,75.0,32.625,,10.0,4.9,,,,7.52,4.45,29.5,108.0,,00-0029531,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029531,2014,-16.39346808737829,-16.39346808737829,99.0,-0.16559058674119487,-0.16559058674119487,-0.48055728628609085,0,-0.48055728628609085,2,6.0,185.0,232.0,75.0,32.625,,10.0,4.9,,,,7.52,4.45,29.5,108.0,,00-0029531,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029567,2012,-28.48633029323498,-18.524708186392278,286.0,-0.09960255347284958,-0.06477170694542754,0.0,1,0.0,1,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2013,99.32625093353249,104.19584527910024,350.0,0.2837892883815214,0.29770241508314355,-0.09960255347284958,0,-0.06477170694542754,2,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2014,-3.562413037680658,10.889257749500116,319.0,-0.011167438989594538,0.03413560423040789,0.2837892883815214,0,0.29770241508314355,3,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2015,-99.78874325163422,-87.38247889221172,350.0,-0.2851106950046692,-0.24966422540631922,-0.011167438989594538,0,0.03413560423040789,4,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2016,-6.430125908284399,-6.430125908284399,59.0,-0.10898518488617626,-0.10898518488617626,-0.2851106950046692,0,-0.24966422540631922,5,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2017,-16.765180207660602,-16.765180207660602,106.0,-0.1581620774307604,-0.1581620774307604,-0.10898518488617626,0,-0.10898518488617626,6,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2018,16.49430392060278,16.44499257379177,203.0,0.08125272867292009,0.0810098156344422,-0.1581620774307604,0,-0.1581620774307604,7,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2019,-16.422143405052548,-16.422143405052548,128.0,-0.12829799535197303,-0.12829799535197303,0.08125272867292009,0,0.0810098156344422,8,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2020,-45.34617005939208,-34.494306106980275,330.0,-0.13741263654361235,-0.10452820032418265,-0.12829799535197303,0,-0.12829799535197303,9,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2021,5.539182382183368,5.539182382183368,40.0,0.1384795595545842,0.1384795595545842,-0.13741263654361235,0,-0.10452820032418265,10,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029567,2022,-34.17122693501303,-34.17122693501303,50.0,-0.6834245387002607,-0.6834245387002607,0.1384795595545842,0,0.1384795595545842,11,3.0,88.0,243.0,78.0,,,,5.14,,,,,,30.5,112.0,,00-0029567,qb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0029604,2012,12.056594693454942,12.056594693454942,51.0,0.23640381751872436,0.23640381751872436,0.0,1,0.0,1,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2013,-42.70846186239792,-32.54345629497252,160.0,-0.266927886639987,-0.20339660184357827,0.23640381751872436,0,0.23640381751872436,2,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2014,4.23969522388991,14.255489417378456,212.0,0.0199985623768392,0.06724287461027574,-0.266927886639987,0,-0.20339660184357827,3,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2015,89.13933991873158,98.25386031646734,572.0,0.15583800685092933,0.1717724830707471,0.0199985623768392,0,0.06724287461027574,4,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2016,104.83684862509078,113.93851988063368,628.0,0.1669376570463229,0.18143076414113643,0.15583800685092933,0,0.1717724830707471,5,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2017,-4.26063180411,16.449299637370878,581.0,-0.007333273328932874,0.028312047568624574,0.1669376570463229,0,0.18143076414113643,6,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2018,-19.771751509562527,-10.670792752227207,648.0,-0.03051196220611501,-0.016467272765782727,-0.007333273328932874,0,0.028312047568624574,7,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2019,76.05550818087094,86.19796045875437,475.0,0.16011685932814937,0.18146939043948287,-0.03051196220611501,0,-0.016467272765782727,8,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2020,83.5900562654834,94.17484362372223,558.0,0.1498029682177122,0.16877212118946636,0.16011685932814937,0,0.18146939043948287,9,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2021,62.81458790389907,68.50133480765244,587.0,0.10700951942742601,0.11669733357351353,0.1498029682177122,0,0.16877212118946636,10,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2022,20.074117403006632,20.302693736035827,690.0,0.02909292377247338,0.02942419382034178,0.10700951942742601,0,0.11669733357351353,11,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2023,19.314848178390616,37.36814194309825,326.0,0.05924800054721048,0.1146262022794425,0.02909292377247338,0,0.02942419382034178,12,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2024,16.23206264174233,21.58169391586135,478.0,0.03395829004548605,0.04514998727167647,0.05924800054721048,0,0.1146262022794425,13,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029604,2025,-6.406935713942341,-1.8436387872688393,281.0,-0.022800482967766336,-0.006560992125511884,0.03395829004548605,0,0.04514998727167647,14,4.0,102.0,205.0,75.0,31.75,,9.875,4.93,,,,7.05,4.5,28.5,109.0,,00-0029604,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029665,2012,82.15760166571533,85.13534418087045,421.0,0.19514869754326683,0.2022217201445854,0.0,1,0.0,1,1.0,2.0,213.0,74.0,32.25,,9.5,4.41,,,,,,39.0,120.0,,00-0029665,qb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0029665,2013,-0.7584640201288972,7.420410479675908,495.0,-0.001532250545714944,0.014990728241769512,0.19514869754326683,0,0.2022217201445854,2,1.0,2.0,213.0,74.0,32.25,,9.5,4.41,,,,,,39.0,120.0,,00-0029665,qb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0029665,2014,-45.74057857503942,-30.8465703358321,247.0,-0.1851845286438843,-0.12488490014506924,-0.001532250545714944,0,0.014990728241769512,3,1.0,2.0,213.0,74.0,32.25,,9.5,4.41,,,,,,39.0,120.0,,00-0029665,qb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0029665,2016,-22.773194649556345,-22.773194649556345,169.0,-0.13475263106246357,-0.13475263106246357,-0.1851845286438843,0,-0.12488490014506924,4,1.0,2.0,213.0,74.0,32.25,,9.5,4.41,,,,,,39.0,120.0,,00-0029665,qb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0029665,2019,-0.3086284027324494,-0.3086284027324494,43.0,-0.007177404714708125,-0.007177404714708125,0.009994686767305527,0,0.009994686767305527,6,1.0,2.0,213.0,74.0,32.25,,9.5,4.41,,,,,,39.0,120.0,,00-0029665,qb,0,0,0,1,0,0,1,1,1,1,1,0,0,1
00-0029668,2012,13.350085860956915,14.066800332128059,661.0,0.02019680160507854,0.021281089761161966,0.0,1,0.0,1,1.0,1.0,240.0,76.0,32.625,,10.0,4.67,,,,6.8,4.28,36.0,124.0,,00-0029668,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029668,2013,20.207387108072272,20.207387108072272,608.0,0.033235834059329394,0.033235834059329394,0.02019680160507854,0,0.021281089761161966,2,1.0,1.0,240.0,76.0,32.625,,10.0,4.67,,,,6.8,4.28,36.0,124.0,,00-0029668,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029668,2014,71.5858516065368,84.56473915177273,645.0,0.11098581644424312,0.1311081227159267,0.033235834059329394,0,0.033235834059329394,3,1.0,1.0,240.0,76.0,32.625,,10.0,4.67,,,,6.8,4.28,36.0,124.0,,00-0029668,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029668,2015,-7.732412812477212,-7.732412812477212,308.0,-0.025105236404146792,-0.025105236404146792,0.11098581644424312,0,0.1311081227159267,4,1.0,1.0,240.0,76.0,32.625,,10.0,4.67,,,,6.8,4.28,36.0,124.0,,00-0029668,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029668,2016,55.28598359986949,61.49116579553969,586.0,0.09434468191104009,0.10493373002651825,-0.025105236404146792,0,-0.025105236404146792,5,1.0,1.0,240.0,76.0,32.625,,10.0,4.67,,,,6.8,4.28,36.0,124.0,,00-0029668,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029668,2018,88.14223456064728,112.54212597387168,658.0,0.13395476376998067,0.17103666561378675,0.09434468191104009,0,0.10493373002651825,6,1.0,1.0,240.0,76.0,32.625,,10.0,4.67,,,,6.8,4.28,36.0,124.0,,00-0029668,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029677,2012,-34.569860868710634,-30.37397670248345,544.0,-0.06354753836160043,-0.055834515997212224,0.0,1,0.0,1,1.0,22.0,230.0,75.0,31.75,,9.625,4.89,,,,7.36,4.45,32.0,102.0,,00-0029677,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029677,2013,-40.99867772396964,-40.99867772396964,294.0,-0.13945128477540694,-0.13945128477540694,-0.06354753836160043,0,-0.055834515997212224,2,1.0,22.0,230.0,75.0,31.75,,9.625,4.89,,,,7.36,4.45,32.0,102.0,,00-0029677,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029677,2014,2.7388451817896478,2.7388451817896478,42.0,0.06521059956642018,0.06521059956642018,-0.13945128477540694,0,-0.13945128477540694,3,1.0,22.0,230.0,75.0,31.75,,9.625,4.89,,,,7.36,4.45,32.0,102.0,,00-0029677,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029677,2015,0.5561043491423197,11.7114839914091,149.0,0.0037322439539753,0.07860056370073222,0.06521059956642018,0,0.06521059956642018,4,1.0,22.0,230.0,75.0,31.75,,9.625,4.89,,,,7.36,4.45,32.0,102.0,,00-0029677,qb,0,0,0,1,0,0,1,1,1,0,0,0,0,1
00-0029682,2015,-5.260459481294174,5.1080741385017525,298.0,-0.017652548594946894,0.01714118838423407,0.07742771274351976,0,0.07742771274351976,4,2.0,57.0,240.0,79.0,33.875,,9.875,,,,,,,,,,00-0029682,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0029682,2016,-50.918765721919264,-46.40454441537827,534.0,-0.09535349386127204,-0.08689989590894807,-0.017652548594946894,0,0.01714118838423407,5,2.0,57.0,240.0,79.0,33.875,,9.875,,,,,,,,,,00-0029682,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0029682,2017,-23.762800696000994,-20.34213534537477,182.0,-0.13056483898901644,-0.1117699744251361,-0.09535349386127204,0,-0.08689989590894807,6,2.0,57.0,240.0,79.0,33.875,,9.875,,,,,,,,,,00-0029682,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0029682,2018,-8.60277836694878,-8.60277836694878,195.0,-0.04411681213819887,-0.04411681213819887,-0.13056483898901644,0,-0.1117699744251361,7,2.0,57.0,240.0,79.0,33.875,,9.875,,,,,,,,,,00-0029682,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0029701,2012,-33.11598828446272,-19.023617205905385,519.0,-0.06380729919935015,-0.036654368412149106,0.0,1,0.0,1,1.0,8.0,217.0,76.0,32.625,,9.0,,,,,,,,,,00-0029701,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0029701,2013,-0.8703944957783261,-0.8703944957783261,643.0,-0.001353646183170025,-0.001353646183170025,-0.06380729919935015,0,-0.036654368412149106,2,1.0,8.0,217.0,76.0,32.625,,9.0,,,,,,,,,,00-0029701,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0029701,2014,23.5777299426858,28.4660761026038,635.0,0.03713028337430835,0.04482846630331307,-0.001353646183170025,0,-0.001353646183170025,3,1.0,8.0,217.0,76.0,32.625,,9.0,,,,,,,,,,00-0029701,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0029701,2015,-6.8150193681296525,-2.181295733135995,631.0,-0.01080034765155254,-0.0034568870572678208,0.03713028337430835,0,0.04482846630331307,4,1.0,8.0,217.0,76.0,32.625,,9.0,,,,,,,,,,00-0029701,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
00-0029701,2016,7.178709732976454,11.126663965780931,418.0,0.01717394672960874,0.026618813315265385,-0.01080034765155254,0,-0.0034568870572678208,5,1.0,8.0,217.0,76.0,32.625,,9.0,,,,,,,,,,00-0029701,qb,0,0,0,1,0,1,1,1,1,1,1,1,1,1
