rusher_player_id,season,rushing_epa,rush_attempts,epa_per_rush,epa_per_rush_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0024359,2009,-16.921576510277305,194.0,-0.08722462118699642,0.2446108622603146,0,4,5.0,145.0,205.0,69.0,,,,4.47,,,,,4.08,34.5,124.0,19.0,00-0024359,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0024359,2010,-10.27434194210218,71.0,-0.14470904143805888,-0.08722462118699642,0,5,5.0,145.0,205.0,69.0,,,,4.47,,,,,4.08,34.5,124.0,19.0,00-0024359,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0024384,2006,-12.131356551893987,124.0,-0.09783352057979021,0.0,1,1,6.0,170.0,214.0,70.0,,,,4.48,,,,,4.37,35.0,111.0,18.0,00-0024384,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0024460,2009,-6.976060823871986,63.0,-0.11073112418844422,0.20932784571778032,0,2,7.0,246.0,220.0,69.0,,,,4.5,,,,,,35.0,119.0,29.0,00-0024460,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0025394,2007,10.902536192401584,238.0,0.04580897559832598,0.0,1,1,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2008,-17.283494125412776,364.0,-0.04748212671816697,0.04580897559832598,0,2,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2009,-29.4153975294985,315.0,-0.09338221437936031,-0.04748212671816697,0,3,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2010,-10.69120598999434,283.0,-0.03777811303884926,-0.09338221437936031,0,4,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2011,10.515999816067053,208.0,0.05055769142339929,-0.03777811303884926,0,5,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2012,25.01673393493458,349.0,0.07168118605998447,0.05055769142339929,0,6,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2013,-4.322917384552761,279.0,-0.015494327543199859,0.07168118605998447,0,7,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2014,-4.460419428661182,21.0,-0.212400925174342,-0.015494327543199859,0,8,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2015,-15.861006461171428,327.0,-0.04850460691489733,-0.212400925174342,0,9,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2016,-18.0665626906557,37.0,-0.48828547812582973,-0.04850460691489733,0,10,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2017,-41.092379595956885,156.0,-0.26341268971767234,-0.48828547812582973,0,11,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2018,-24.2657921242776,251.0,-0.0966764626465243,-0.26341268971767234,0,12,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2019,-25.58274618224823,211.0,-0.12124524256989683,-0.0966764626465243,0,13,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2020,-12.13617792728252,156.0,-0.07779601235437512,-0.12124524256989683,0,14,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025394,2021,-9.86462577158818,38.0,-0.25959541504179423,-0.07779601235437512,0,15,1.0,7.0,220.0,73.0,32.25,,9.5,4.4,,1.53,2.58,7.09,4.4,38.5,127.0,,00-0025394,rb,0,0,0,1,0,0,1,0,0,0,0,0,0,1
00-0025399,2007,-26.38241278780457,281.0,-0.09388758999218708,0.0,1,1,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2008,-5.314048809382236,251.0,-0.021171509200726038,-0.09388758999218708,0,2,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2009,-21.414600009012954,120.0,-0.17845500007510795,-0.021171509200726038,0,3,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2010,-39.70535596468017,202.0,-0.19656116814198105,-0.17845500007510795,0,4,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2011,-8.153869286936239,284.0,-0.028710807348367038,-0.19656116814198105,0,5,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2012,12.374596268353661,315.0,0.03928443259794813,-0.028710807348367038,0,6,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2013,-6.466445917314367,301.0,-0.02148320902762248,0.03928443259794813,0,7,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2014,11.155169312312696,280.0,0.03983989040111677,-0.02148320902762248,0,8,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2015,-12.892017139601986,112.0,-0.11510729588930345,0.03983989040111677,0,9,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2017,-15.31569903812479,207.0,-0.07398888424214875,-0.11510729588930345,0,10,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025399,2018,-2.759417929732461,90.0,-0.030660199219249566,-0.07398888424214875,0,11,1.0,12.0,215.0,71.0,,,,4.46,,,,,4.58,35.5,125.0,20.0,00-0025399,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025437,2007,-3.0606870724947273,31.0,-0.09873184104821701,0.0,1,1,2.0,50.0,234.0,71.0,,,,4.4,,,,,4.16,36.0,127.0,26.0,00-0025437,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025439,2007,-13.515709837083705,86.0,-0.15715941671027564,0.0,1,1,2.0,52.0,225.0,73.0,,,,4.52,,,,,4.22,34.5,122.0,28.0,00-0025439,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025439,2009,-2.3714849381424505,27.0,-0.08783277548675743,-0.6722768122631211,0,3,2.0,52.0,225.0,73.0,,,,4.52,,,,,4.22,34.5,122.0,28.0,00-0025439,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025439,2012,-5.993991451745387,33.0,-0.18163610459834506,0.0005026823709786426,0,6,2.0,52.0,225.0,73.0,,,,4.52,,,,,4.22,34.5,122.0,28.0,00-0025439,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025439,2013,-1.3822972358320835,47.0,-0.029410579485789012,-0.18163610459834506,0,7,2.0,52.0,225.0,73.0,,,,4.52,,,,,4.22,34.5,122.0,28.0,00-0025439,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025450,2007,-11.456826985749352,75.0,-0.15275769314332469,0.0,1,1,2.0,63.0,216.0,70.0,,,,4.54,,,,,4.14,37.0,122.0,21.0,00-0025450,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025450,2008,12.08362403776,45.0,0.2685249786168889,-0.15275769314332469,0,2,2.0,63.0,216.0,70.0,,,,4.54,,,,,4.14,37.0,122.0,21.0,00-0025450,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025450,2009,-7.0000035088279216,37.0,-0.18918928402237625,0.2685249786168889,0,3,2.0,63.0,216.0,70.0,,,,4.54,,,,,4.14,37.0,122.0,21.0,00-0025450,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025450,2010,-17.74466981407326,190.0,-0.0933929990214382,-0.18918928402237625,0,4,2.0,63.0,216.0,70.0,,,,4.54,,,,,4.14,37.0,122.0,21.0,00-0025450,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025458,2007,3.2568964756501377,28.0,0.1163177312732192,0.0,1,1,3.0,71.0,201.0,70.0,,,,4.46,,,,,,35.5,121.0,26.0,00-0025458,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0025458,2008,-3.064395626080924,20.0,-0.1532197813040462,0.1163177312732192,0,2,3.0,71.0,201.0,70.0,,,,4.46,,,,,,35.5,121.0,26.0,00-0025458,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0025480,2007,-8.951375296688639,31.0,-0.28875404182866576,0.0,1,1,3.0,93.0,185.0,67.0,,,,4.4,,,,,4.08,35.5,,,00-0025480,rb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0025480,2009,1.5903715559106788,22.0,0.07228961617775813,-0.06148453922166171,0,3,3.0,93.0,185.0,67.0,,,,4.4,,,,,4.08,35.5,,,00-0025480,rb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0025494,2007,-5.5952689193654805,38.0,-0.14724391893067054,0.0,1,1,4.0,107.0,207.0,71.0,,,,4.4,,,,,4.16,35.5,123.0,16.0,00-0025494,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025494,2008,-8.0023930297466,78.0,-0.10259478243264872,-0.14724391893067054,0,2,4.0,107.0,207.0,71.0,,,,4.4,,,,,4.16,35.5,123.0,16.0,00-0025494,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025498,2007,-5.88796071673454,29.0,-0.20303312816326,0.0,1,1,4.0,111.0,228.0,71.0,,,,4.66,,,,,4.43,34.0,115.0,14.0,00-0025498,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025524,2008,0.4468472703056146,231.0,0.0019344037675567733,-0.2804632047409541,0,2,4.0,137.0,260.0,72.0,,,,4.85,,,,,4.47,29.5,113.0,14.0,00-0025524,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025524,2009,1.903571800302878,46.0,0.04138199565875822,0.0019344037675567733,0,3,4.0,137.0,260.0,72.0,,,,4.85,,,,,4.47,29.5,113.0,14.0,00-0025524,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025524,2010,-0.6700953191937793,28.0,-0.02393197568549212,0.04138199565875822,0,4,4.0,137.0,260.0,72.0,,,,4.85,,,,,4.47,29.5,113.0,14.0,00-0025524,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025535,2007,-4.49257051886525,112.0,-0.04011223677558259,0.0,1,1,5.0,148.0,219.0,71.0,,,,4.5,,,,,4.34,38.0,114.0,18.0,00-0025535,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025535,2008,-9.266136894264491,35.0,-0.2647467684075569,-0.04011223677558259,0,2,5.0,148.0,219.0,71.0,,,,4.5,,,,,4.34,38.0,114.0,18.0,00-0025535,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025615,2007,-1.6437010789411275,50.0,-0.03287402157882255,0.0,1,1,7.0,228.0,232.0,70.0,,,,4.47,,,,,,31.5,115.0,,00-0025615,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0025631,2009,-2.8621380211261567,142.0,-0.020155901557226456,-0.08670384977400922,0,3,7.0,244.0,234.0,71.0,,,,4.79,,,,,4.38,30.0,111.0,,00-0025631,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025631,2010,-5.860900422571354,87.0,-0.06736667152380867,-0.020155901557226456,0,4,7.0,244.0,234.0,71.0,,,,4.79,,,,,4.38,30.0,111.0,,00-0025631,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025631,2011,-12.04785038085277,44.0,-0.2738147813830175,-0.06736667152380867,0,5,7.0,244.0,234.0,71.0,,,,4.79,,,,,4.38,30.0,111.0,,00-0025631,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025631,2013,-4.875313364220957,44.0,-0.1108025764595672,-0.3224424086912714,0,7,7.0,244.0,234.0,71.0,,,,4.79,,,,,4.38,30.0,111.0,,00-0025631,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025633,2008,-3.2355882475094404,32.0,-0.10111213273467001,0.17830166907515377,0,2,7.0,246.0,219.0,70.0,,,,4.75,,,,,4.53,30.0,108.0,19.0,00-0025633,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025633,2009,1.5126745057641529,27.0,0.056024981694968626,-0.10111213273467001,0,3,7.0,246.0,219.0,70.0,,,,4.75,,,,,4.53,30.0,108.0,19.0,00-0025633,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025633,2010,-4.013927950096125,34.0,-0.11805670441459191,0.056024981694968626,0,4,7.0,246.0,219.0,70.0,,,,4.75,,,,,4.53,30.0,108.0,19.0,00-0025633,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0025637,2007,6.352682895085309,23.0,0.27620360413414385,0.0,1,1,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025637,2008,1.5407522063694354,67.0,0.022996301587603515,0.27620360413414385,0,2,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025637,2009,0.6469622507953727,163.0,0.003969093563161796,0.022996301587603515,0,3,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025637,2010,-32.341015907756606,277.0,-0.11675457006410327,0.003969093563161796,0,4,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025637,2011,-9.14489721709964,172.0,-0.0531680070761607,-0.11675457006410327,0,5,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025637,2012,-0.7834356584766884,221.0,-0.0035449577306637483,-0.0531680070761607,0,6,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025637,2013,2.1557850817334834,41.0,0.05258012394471911,-0.0035449577306637483,0,7,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025637,2014,-14.773342228104504,90.0,-0.16414824697893893,0.05258012394471911,0,8,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0025637,2015,-7.035835965949699,31.0,-0.22696245051450642,-0.16414824697893893,0,9,7.0,250.0,217.0,70.0,,,,4.55,,,,,4.09,34.0,112.0,,00-0025637,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0026144,2008,-3.3469186567956175,113.0,-0.029618749175182455,0.0,1,1,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026144,2009,-31.065187124001827,104.0,-0.29870372234617143,-0.029618749175182455,0,2,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026144,2010,-7.159827054936396,223.0,-0.032106847779983835,-0.29870372234617143,0,3,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026144,2011,3.7515995625290097,113.0,0.033199996128575306,-0.032106847779983835,0,4,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026144,2012,-53.779886313909465,216.0,-0.24898095515698826,0.033199996128575306,0,5,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026144,2013,-23.154223892095764,114.0,-0.20310722712364707,-0.24898095515698826,0,6,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026144,2014,-31.568323744897498,155.0,-0.2036666048057903,-0.20310722712364707,0,7,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026144,2015,-13.175608165827402,239.0,-0.055128067639445194,-0.2036666048057903,0,8,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026144,2016,-1.533144091197755,24.0,-0.06388100379990645,-0.055128067639445194,0,9,1.0,4.0,222.0,73.0,,,,4.33,,,,,,33.0,128.0,,00-0026144,rb,0,0,1,1,1,0,1,1,1,1,1,0,0,1
00-0026153,2008,3.154493854517712,183.0,0.01723767133616236,0.0,1,1,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2009,14.36799049250819,221.0,0.06501353164030856,0.01723767133616236,0,2,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2010,-38.406578140088016,178.0,-0.2157672929218428,0.06501353164030856,0,3,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2011,16.673724614662703,142.0,0.11742059587790636,-0.2157672929218428,0,4,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2012,-15.53634515561862,93.0,-0.16705747479159805,0.11742059587790636,0,5,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2013,-5.312666406214703,48.0,-0.11068055012947298,-0.16705747479159805,0,6,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2014,-16.21509281962824,175.0,-0.09265767325501852,-0.11068055012947298,0,7,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2015,-14.732792773931331,242.0,-0.060879308983187316,-0.09265767325501852,0,8,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2016,-16.840434240642935,218.0,-0.0772496983515731,-0.060879308983187316,0,9,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026153,2017,-39.09691578509003,198.0,-0.19745917063176785,-0.0772496983515731,0,10,1.0,13.0,245.0,70.0,32.25,,9.5,4.46,,1.46,,,4.34,36.5,128.0,28.0,00-0026153,rb,0,0,0,1,0,0,1,0,1,1,0,0,0,0
00-0026162,2008,21.803412578825373,30.0,0.7267804192941791,0.0,1,1,1.0,22.0,215.0,70.0,,,,4.44,,,,,4.19,33.5,124.0,,00-0026162,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0026162,2009,5.097783434667126,116.0,0.04394640891954419,0.7267804192941791,0,2,1.0,22.0,215.0,70.0,,,,4.44,,,,,4.19,33.5,124.0,,00-0026162,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0026162,2010,-12.787048404328285,185.0,-0.06911918056393668,0.04394640891954419,0,3,1.0,22.0,215.0,70.0,,,,4.44,,,,,4.19,33.5,124.0,,00-0026162,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0026162,2011,-12.864785212732386,127.0,-0.10129752136009752,-0.06911918056393668,0,4,1.0,22.0,215.0,70.0,,,,4.44,,,,,4.19,33.5,124.0,,00-0026162,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0026162,2012,-9.796145304717355,111.0,-0.08825356130375996,-0.10129752136009752,0,5,1.0,22.0,215.0,70.0,,,,4.44,,,,,4.19,33.5,124.0,,00-0026162,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0026162,2013,-8.578076618101148,48.0,-0.17870992954377393,-0.08825356130375996,0,6,1.0,22.0,215.0,70.0,,,,4.44,,,,,4.19,33.5,124.0,,00-0026162,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0026163,2009,-13.486542961734813,242.0,-0.05572951637080501,-0.1617900167046556,0,2,1.0,23.0,225.0,70.0,,,,4.41,,,,,4.18,33.5,117.0,26.0,00-0026163,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0026163,2010,-26.994361200881034,324.0,-0.08331592963234886,-0.05572951637080501,0,3,1.0,23.0,225.0,70.0,,,,4.41,,,,,4.18,33.5,117.0,26.0,00-0026163,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0026163,2011,-13.628031739644937,228.0,-0.059772069033530426,-0.08331592963234886,0,4,1.0,23.0,225.0,70.0,,,,4.41,,,,,4.18,33.5,117.0,26.0,00-0026163,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0026163,2012,-11.82896293682279,51.0,-0.23194044974162334,-0.059772069033530426,0,5,1.0,23.0,225.0,70.0,,,,4.41,,,,,4.18,33.5,117.0,26.0,00-0026163,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0026163,2013,-30.900583080739686,218.0,-0.1417457939483472,-0.23194044974162334,0,6,1.0,23.0,225.0,70.0,,,,4.41,,,,,4.18,33.5,117.0,26.0,00-0026163,rb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0026164,2008,-12.382022219168132,251.0,-0.04933076581341885,0.0,1,1,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2009,22.185201937266346,359.0,0.06179721988096475,-0.04933076581341885,0,2,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2010,-35.434325463871765,316.0,-0.11213394134136635,0.06179721988096475,0,3,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2011,-32.73994765993014,262.0,-0.1249616322898097,-0.11213394134136635,0,4,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2012,-32.97408354212347,276.0,-0.11947131718160679,-0.1249616322898097,0,5,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2013,-23.138394421343452,279.0,-0.08293331333814857,-0.11947131718160679,0,6,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2014,-13.783279032708549,155.0,-0.08892438085618419,-0.08293331333814857,0,7,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2015,-22.280094553134404,196.0,-0.11367395180170614,-0.08892438085618419,0,8,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2016,-1.1675933941733092,25.0,-0.04670373576693237,-0.11367395180170614,0,9,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
00-0026164,2017,-11.648514022759628,45.0,-0.2588558671724362,-0.04670373576693237,0,10,1.0,24.0,203.0,71.0,30.25,,,4.24,,1.4,,,,35.0,130.0,,00-0026164,rb,0,0,0,1,1,0,1,0,1,1,1,0,0,1
