receiver_player_id,season,receiving_epa,targets,epa_per_target,epa_per_target_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0034765,2020,24.341424969179037,50,0.48682849938358075,0.5952783022506897,0,3,3.0,91.0,210.0,74.0,33.375,80.375,9.5,4.49,11.88,,,6.97,4.5,37.5,130.0,12.0,00-0034765,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034765,2021,12.518628092726908,51,0.24546329593582172,0.48682849938358075,0,4,3.0,91.0,210.0,74.0,33.375,80.375,9.5,4.49,11.88,,,6.97,4.5,37.5,130.0,12.0,00-0034765,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034765,2022,7.385662595776213,27,0.2735430591028227,0.24546329593582172,0,5,3.0,91.0,210.0,74.0,33.375,80.375,9.5,4.49,11.88,,,6.97,4.5,37.5,130.0,12.0,00-0034765,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034766,2018,13.94665118237026,56,0.24904734254232608,0.0,1,1,4.0,107.0,253.0,76.0,32.875,79.0,9.25,,,,,,,,,21.0,00-0034766,te,0,0,0,0,0,1,1,1,1,1,1,1,1,0
00-0034766,2020,0.7671931840516485,46,0.016678112696774966,-0.7421268334831792,0,3,4.0,107.0,253.0,76.0,32.875,79.0,9.25,,,,,,,,,21.0,00-0034766,te,0,0,0,0,0,1,1,1,1,1,1,1,1,0
00-0034772,2018,-13.872374927806234,82,-0.169175303997637,0.0,1,1,4.0,105.0,200.0,71.0,31.5,73.625,9.5,4.41,,,,,,34.0,121.0,,00-0034772,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,1
00-0034775,2018,9.216901698600964,69,0.13357828548697048,0.0,1,1,2.0,47.0,200.0,71.0,30.375,72.875,9.875,4.47,12.03,,,7.09,4.45,35.5,115.0,20.0,00-0034775,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034775,2019,18.621992069290304,109,0.17084396393844314,0.13357828548697048,0,2,2.0,47.0,200.0,71.0,30.375,72.875,9.875,4.47,12.03,,,7.09,4.45,35.5,115.0,20.0,00-0034775,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034775,2020,11.202781278512008,79,0.1418073579558482,0.17084396393844314,0,3,2.0,47.0,200.0,71.0,30.375,72.875,9.875,4.47,12.03,,,7.09,4.45,35.5,115.0,20.0,00-0034775,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034775,2021,51.099387971530916,103,0.49611056283039723,0.1418073579558482,0,4,2.0,47.0,200.0,71.0,30.375,72.875,9.875,4.47,12.03,,,7.09,4.45,35.5,115.0,20.0,00-0034775,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034775,2022,31.983595938659242,134,0.23868355178103912,0.49611056283039723,0,5,2.0,47.0,200.0,71.0,30.375,72.875,9.875,4.47,12.03,,,7.09,4.45,35.5,115.0,20.0,00-0034775,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034775,2023,23.392445049216278,85,0.27520523587313267,0.23868355178103912,0,6,2.0,47.0,200.0,71.0,30.375,72.875,9.875,4.47,12.03,,,7.09,4.45,35.5,115.0,20.0,00-0034775,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034775,2024,8.420426437177849,47,0.17915800930165635,0.27520523587313267,0,7,2.0,47.0,200.0,71.0,30.375,72.875,9.875,4.47,12.03,,,7.09,4.45,35.5,115.0,20.0,00-0034775,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034775,2025,-21.167927348362852,53,-0.3993948556294878,0.17915800930165635,0,8,2.0,47.0,200.0,71.0,30.375,72.875,9.875,4.47,12.03,,,7.09,4.45,35.5,115.0,20.0,00-0034775,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034777,2018,-12.559183318275005,32,-0.3924744786960939,0.0,1,1,2.0,61.0,200.0,75.0,32.375,79.0,9.25,4.34,,,,,,40.0,129.0,16.0,00-0034777,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0034777,2019,34.669345252862584,120,0.28891121044052154,-0.3924744786960939,0,2,2.0,61.0,200.0,75.0,32.375,79.0,9.25,4.34,,,,,,40.0,129.0,16.0,00-0034777,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0034777,2020,9.889873072498416,94,0.10521141566487677,0.28891121044052154,0,3,2.0,61.0,200.0,75.0,32.375,79.0,9.25,4.34,,,,,,40.0,129.0,16.0,00-0034777,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0034777,2021,-0.6727991132660605,23,-0.029252135359393933,0.10521141566487677,0,4,2.0,61.0,200.0,75.0,32.375,79.0,9.25,4.34,,,,,,40.0,129.0,16.0,00-0034777,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0034777,2022,21.15313317053699,52,0.4067910225103267,-0.029252135359393933,0,5,2.0,61.0,200.0,75.0,32.375,79.0,9.25,4.34,,,,,,40.0,129.0,16.0,00-0034777,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0034777,2023,15.333778778289524,66,0.23232998148923523,0.4067910225103267,0,6,2.0,61.0,200.0,75.0,32.375,79.0,9.25,4.34,,,,,,40.0,129.0,16.0,00-0034777,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0034798,2020,14.018864578500661,29,0.48340912339657455,-0.28383584628006375,0,3,4.0,123.0,248.0,76.0,31.75,77.375,9.25,4.81,11.86,,,7.17,4.23,31.0,110.0,18.0,00-0034798,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034798,2021,14.968283768830588,41,0.36508009192269725,0.48340912339657455,0,4,4.0,123.0,248.0,76.0,31.75,77.375,9.25,4.81,11.86,,,7.17,4.23,31.0,110.0,18.0,00-0034798,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034798,2022,-0.7650937063072911,20,-0.03825468531536456,0.36508009192269725,0,5,4.0,123.0,248.0,76.0,31.75,77.375,9.25,4.81,11.86,,,7.17,4.23,31.0,110.0,18.0,00-0034798,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034798,2023,21.987229189360228,43,0.5113309113804704,-0.03825468531536456,0,6,4.0,123.0,248.0,76.0,31.75,77.375,9.25,4.81,11.86,,,7.17,4.23,31.0,110.0,18.0,00-0034798,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034827,2018,16.520184113580388,82,0.20146565992171206,0.0,1,1,1.0,24.0,213.0,72.0,31.625,76.25,9.0,4.42,11.18,,,6.95,4.07,39.5,132.0,15.0,00-0034827,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034827,2019,36.7621778398178,136,0.2703101311751309,0.20146565992171206,0,2,1.0,24.0,213.0,72.0,31.625,76.25,9.0,4.42,11.18,,,6.95,4.07,39.5,132.0,15.0,00-0034827,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034827,2020,26.485065160322414,118,0.22444970474849504,0.2703101311751309,0,3,1.0,24.0,213.0,72.0,31.625,76.25,9.0,4.42,11.18,,,6.95,4.07,39.5,132.0,15.0,00-0034827,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034827,2021,9.491507973460937,164,0.05787504861866425,0.22444970474849504,0,4,1.0,24.0,213.0,72.0,31.625,76.25,9.0,4.42,11.18,,,6.95,4.07,39.5,132.0,15.0,00-0034827,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034827,2022,17.1454779588789,118,0.14530066066846525,0.05787504861866425,0,5,1.0,24.0,213.0,72.0,31.625,76.25,9.0,4.42,11.18,,,6.95,4.07,39.5,132.0,15.0,00-0034827,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034827,2023,64.28823470274469,138,0.4658567732082948,0.14530066066846525,0,6,1.0,24.0,213.0,72.0,31.625,76.25,9.0,4.42,11.18,,,6.95,4.07,39.5,132.0,15.0,00-0034827,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034827,2024,16.49291519712051,142,0.11614729012056697,0.4658567732082948,0,7,1.0,24.0,213.0,72.0,31.625,76.25,9.0,4.42,11.18,,,6.95,4.07,39.5,132.0,15.0,00-0034827,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034827,2025,13.623197492486497,85,0.16027291167631172,0.11614729012056697,0,8,1.0,24.0,213.0,72.0,31.625,76.25,9.0,4.42,11.18,,,6.95,4.07,39.5,132.0,15.0,00-0034827,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034829,2018,-7.798009122804516,32,-0.24368778508764113,0.0,1,1,2.0,42.0,245.0,78.0,34.125,82.125,10.25,4.54,11.33,,,6.76,4.1,41.5,129.0,22.0,00-0034829,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034829,2019,0.8591692007726552,89,0.009653586525535452,-0.24368778508764113,0,2,2.0,42.0,245.0,78.0,34.125,82.125,10.25,4.54,11.33,,,6.76,4.1,41.5,129.0,22.0,00-0034829,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034829,2020,20.421374650338173,85,0.24025146647456674,0.009653586525535452,0,3,2.0,42.0,245.0,78.0,34.125,82.125,10.25,4.54,11.33,,,6.76,4.1,41.5,129.0,22.0,00-0034829,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034829,2021,18.955017548518068,113,0.16774351812847849,0.24025146647456674,0,4,2.0,42.0,245.0,78.0,34.125,82.125,10.25,4.54,11.33,,,6.76,4.1,41.5,129.0,22.0,00-0034829,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034829,2022,2.02874509845882,53,0.0382782094048834,0.16774351812847849,0,5,2.0,42.0,245.0,78.0,34.125,82.125,10.25,4.54,11.33,,,6.76,4.1,41.5,129.0,22.0,00-0034829,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034829,2023,-3.1105309900038858,46,-0.06762023891312795,0.0382782094048834,0,6,2.0,42.0,245.0,78.0,34.125,82.125,10.25,4.54,11.33,,,6.76,4.1,41.5,129.0,22.0,00-0034829,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034829,2024,33.76757545628535,83,0.40683825850946204,-0.06762023891312795,0,7,2.0,42.0,245.0,78.0,34.125,82.125,10.25,4.54,11.33,,,6.76,4.1,41.5,129.0,22.0,00-0034829,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034829,2025,4.384700206181266,43,0.10196977223677363,0.40683825850946204,0,8,2.0,42.0,245.0,78.0,34.125,82.125,10.25,4.54,11.33,,,6.76,4.1,41.5,129.0,22.0,00-0034829,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034830,2018,3.8805752340122126,23,0.16872066234835706,0.0,1,1,1.0,25.0,245.0,76.0,32.75,76.5,9.75,4.67,12.15,,,7.19,4.37,31.5,120.0,,00-0034830,te,0,0,0,0,0,0,0,1,1,0,0,0,0,1
00-0034830,2019,24.189155017269016,39,0.6202347440325389,0.16872066234835706,0,2,1.0,25.0,245.0,76.0,32.75,76.5,9.75,4.67,12.15,,,7.19,4.37,31.5,120.0,,00-0034830,te,0,0,0,0,0,0,0,1,1,0,0,0,0,1
00-0034830,2020,14.649026043973215,89,0.16459579824689005,0.6202347440325389,0,3,1.0,25.0,245.0,76.0,32.75,76.5,9.75,4.67,12.15,,,7.19,4.37,31.5,120.0,,00-0034830,te,0,0,0,0,0,0,0,1,1,0,0,0,0,1
00-0034830,2021,2.6473092014316153,31,0.08539707101392308,0.16459579824689005,0,4,1.0,25.0,245.0,76.0,32.75,76.5,9.75,4.67,12.15,,,7.19,4.37,31.5,120.0,,00-0034830,te,0,0,0,0,0,0,0,1,1,0,0,0,0,1
00-0034830,2022,20.734153085926952,68,0.304914015969514,0.08539707101392308,0,5,1.0,25.0,245.0,76.0,32.75,76.5,9.75,4.67,12.15,,,7.19,4.37,31.5,120.0,,00-0034830,te,0,0,0,0,0,0,0,1,1,0,0,0,0,1
00-0034830,2023,-3.7817815153393886,32,-0.11818067235435589,0.304914015969514,0,6,1.0,25.0,245.0,76.0,32.75,76.5,9.75,4.67,12.15,,,7.19,4.37,31.5,120.0,,00-0034830,te,0,0,0,0,0,0,0,1,1,0,0,0,0,1
00-0034837,2018,35.496222248432446,92,0.3858285027003527,0.0,1,1,1.0,26.0,190.0,73.0,31.625,75.75,9.125,4.43,,,,6.88,4.41,31.0,110.0,15.0,00-0034837,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0034837,2019,46.754113138943595,95,0.492148559357301,0.3858285027003527,0,2,1.0,26.0,190.0,73.0,31.625,75.75,9.125,4.43,,,,6.88,4.41,31.0,110.0,15.0,00-0034837,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0034837,2020,50.08249604699735,145,0.34539652446205066,0.492148559357301,0,3,1.0,26.0,190.0,73.0,31.625,75.75,9.125,4.43,,,,6.88,4.41,31.0,110.0,15.0,00-0034837,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0034837,2021,7.901234673704039,52,0.1519468206481546,0.34539652446205066,0,4,1.0,26.0,190.0,73.0,31.625,75.75,9.125,4.43,,,,6.88,4.41,31.0,110.0,15.0,00-0034837,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0034837,2023,32.38094421554435,137,0.236357257047769,0.1519468206481546,0,5,1.0,26.0,190.0,73.0,31.625,75.75,9.125,4.43,,,,6.88,4.41,31.0,110.0,15.0,00-0034837,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0034837,2024,28.17815911828616,120,0.23481799265238468,0.236357257047769,0,6,1.0,26.0,190.0,73.0,31.625,75.75,9.125,4.43,,,,6.88,4.41,31.0,110.0,15.0,00-0034837,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0034837,2025,12.22122503186527,36,0.3394784731073686,0.23481799265238468,0,7,1.0,26.0,190.0,73.0,31.625,75.75,9.125,4.43,,,,6.88,4.41,31.0,110.0,15.0,00-0034837,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0034860,2018,17.539478366822564,45,0.38976618592939033,0.0,1,1,2.0,44.0,200.0,74.0,32.25,77.25,9.5,,,,,,,,,,00-0034860,wr,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0034860,2019,-2.0465738077544637,24,-0.08527390865643598,0.38976618592939033,0,2,2.0,44.0,200.0,74.0,32.25,77.25,9.5,,,,,,,,,,00-0034860,wr,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0034860,2022,-16.316224520156855,42,-0.38848153619421083,-0.12276450521910978,0,5,2.0,44.0,200.0,74.0,32.25,77.25,9.5,,,,,,,,,,00-0034860,wr,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0034860,2024,-1.7816817793437048,29,-0.06143730273598982,-0.38848153619421083,0,6,2.0,44.0,200.0,74.0,32.25,77.25,9.5,,,,,,,,,,00-0034860,wr,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0034970,2019,11.662098550654592,47,0.2481297563969062,0.0,1,1,2.0,50.0,240.0,74.0,31.5,74.875,9.5,4.63,12.44,,,7.32,4.33,32.5,110.0,19.0,00-0034970,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034970,2020,28.84288184107979,44,0.6555200418427225,0.2481297563969062,0,2,2.0,50.0,240.0,74.0,31.5,74.875,9.5,4.63,12.44,,,7.32,4.33,32.5,110.0,19.0,00-0034970,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034970,2022,-4.330919062018104,36,-0.12030330727828067,0.6555200418427225,0,3,2.0,50.0,240.0,74.0,31.5,74.875,9.5,4.63,12.44,,,7.32,4.33,32.5,110.0,19.0,00-0034970,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034970,2023,-15.521264250023734,26,-0.5969717019239897,-0.12030330727828067,0,4,2.0,50.0,240.0,74.0,31.5,74.875,9.5,4.63,12.44,,,7.32,4.33,32.5,110.0,19.0,00-0034970,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034981,2019,12.927514552429784,25,0.5171005820971913,0.0,1,1,4.0,137.0,250.0,76.0,33.5,81.5,9.625,4.66,11.81,,,7.16,4.11,36.5,121.0,22.0,00-0034981,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034981,2021,-0.8733873719285308,44,-0.0198497129983757,1.1305898936310161,0,3,4.0,137.0,250.0,76.0,33.5,81.5,9.625,4.66,11.81,,,7.16,4.11,36.5,121.0,22.0,00-0034981,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034981,2022,8.415477423375703,54,0.15584217450695748,-0.0198497129983757,0,4,4.0,137.0,250.0,76.0,33.5,81.5,9.625,4.66,11.81,,,7.16,4.11,36.5,121.0,22.0,00-0034981,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034981,2023,8.405415190608634,25,0.33621660762434535,0.15584217450695748,0,5,4.0,137.0,250.0,76.0,33.5,81.5,9.625,4.66,11.81,,,7.16,4.11,36.5,121.0,22.0,00-0034981,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034981,2024,19.917017050887303,43,0.4631864430438908,0.33621660762434535,0,6,4.0,137.0,250.0,76.0,33.5,81.5,9.625,4.66,11.81,,,7.16,4.11,36.5,121.0,22.0,00-0034981,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034983,2019,34.85348587678711,72,0.48407619273315433,0.0,1,1,5.0,149.0,185.0,70.0,29.125,70.75,7.875,4.59,11.39,,,6.8,4.19,35.0,116.0,7.0,00-0034983,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034983,2020,27.794448672879632,77,0.3609668658815537,0.48407619273315433,0,2,5.0,149.0,185.0,70.0,29.125,70.75,7.875,4.59,11.39,,,6.8,4.19,35.0,116.0,7.0,00-0034983,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034983,2021,50.453046968609016,129,0.39110889122952724,0.3609668658815537,0,3,5.0,149.0,185.0,70.0,29.125,70.75,7.875,4.59,11.39,,,6.8,4.19,35.0,116.0,7.0,00-0034983,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034983,2022,3.097914962097703,51,0.060743430629366726,0.39110889122952724,0,4,5.0,149.0,185.0,70.0,29.125,70.75,7.875,4.59,11.39,,,6.8,4.19,35.0,116.0,7.0,00-0034983,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034983,2023,-0.26947678149495413,37,-0.007283156256620382,0.060743430629366726,0,5,5.0,149.0,185.0,70.0,29.125,70.75,7.875,4.59,11.39,,,6.8,4.19,35.0,116.0,7.0,00-0034983,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034983,2025,-2.0028398223078985,26,-0.07703230085799609,-0.007283156256620382,0,6,5.0,149.0,185.0,70.0,29.125,70.75,7.875,4.59,11.39,,,6.8,4.19,35.0,116.0,7.0,00-0034983,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0034988,2019,9.901702478123639,43,0.2302721506540381,0.0,1,1,6.0,176.0,249.0,77.0,32.25,78.125,9.625,4.92,,,,7.08,4.47,32.0,108.0,15.0,00-0034988,te,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0034988,2020,6.103765589534305,21,0.2906555042635383,0.2302721506540381,0,2,6.0,176.0,249.0,77.0,32.25,78.125,9.625,4.92,,,,7.08,4.47,32.0,108.0,15.0,00-0034988,te,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035006,2019,11.039313919638516,45,0.24531808710307815,0.0,1,1,7.0,247.0,210.0,72.0,30.75,74.875,10.375,4.51,11.46,,,6.88,4.16,38.0,124.0,14.0,00-0035006,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035006,2020,4.638839760024101,20,0.23194198800120508,0.24531808710307815,0,2,7.0,247.0,210.0,72.0,30.75,74.875,10.375,4.51,11.46,,,6.88,4.16,38.0,124.0,14.0,00-0035006,wr,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035140,2019,36.931444483159176,41,0.9007669386136384,0.0,1,1,2.0,56.0,187.0,70.0,30.25,71.625,9.0,4.33,,,,,,36.5,119.0,17.0,00-0035140,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035140,2020,31.62693694727216,63,0.5020148721789232,0.9007669386136384,0,2,2.0,56.0,187.0,70.0,30.25,71.625,9.0,4.33,,,,,,36.5,119.0,17.0,00-0035140,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035140,2021,17.99454054358648,83,0.21680169329622268,0.5020148721789232,0,3,2.0,56.0,187.0,70.0,30.25,71.625,9.0,4.33,,,,,,36.5,119.0,17.0,00-0035140,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035140,2022,18.585516858866452,34,0.5466328487901898,0.21680169329622268,0,4,2.0,56.0,187.0,70.0,30.25,71.625,9.0,4.33,,,,,,36.5,119.0,17.0,00-0035140,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035140,2023,0.7286804677598284,24,0.030361686156659518,0.5466328487901898,0,5,2.0,56.0,187.0,70.0,30.25,71.625,9.0,4.33,,,,,,36.5,119.0,17.0,00-0035140,wr,0,0,0,0,0,0,1,1,1,1,1,0,0,0
00-0035216,2019,20.43145449354032,92,0.22208102710369912,0.0,1,1,3.0,66.0,183.0,70.0,30.75,74.5,9.0,4.53,,,,7.09,4.45,33.5,123.0,15.0,00-0035216,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035216,2020,18.395281626645158,144,0.12774501129614693,0.22208102710369912,0,2,3.0,66.0,183.0,70.0,30.75,74.5,9.0,4.53,,,,7.09,4.45,33.5,123.0,15.0,00-0035216,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035216,2021,22.04652878148617,173,0.12743658255194318,0.12774501129614693,0,3,3.0,66.0,183.0,70.0,30.75,74.5,9.0,4.53,,,,7.09,4.45,33.5,123.0,15.0,00-0035216,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035216,2022,-4.805297742808781,149,-0.032250320421535444,0.12743658255194318,0,4,3.0,66.0,183.0,70.0,30.75,74.5,9.0,4.53,,,,7.09,4.45,33.5,123.0,15.0,00-0035216,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035216,2023,25.978153329779072,87,0.298599463560679,-0.032250320421535444,0,5,3.0,66.0,183.0,70.0,30.75,74.5,9.0,4.53,,,,7.09,4.45,33.5,123.0,15.0,00-0035216,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035216,2024,-17.98220351655812,67,-0.2683910972620615,0.298599463560679,0,6,3.0,66.0,183.0,70.0,30.75,74.5,9.0,4.53,,,,7.09,4.45,33.5,123.0,15.0,00-0035216,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035222,2021,-2.3803754973949753,25,-0.09521501989579902,1.005020678625442,0,2,5.0,141.0,265.0,80.0,34.125,80.125,9.5,4.9,12.43,,,7.4,4.53,29.5,110.0,12.0,00-0035222,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035222,2022,-1.4360584165122197,23,-0.06243732245705303,-0.09521501989579902,0,3,5.0,141.0,265.0,80.0,34.125,80.125,9.5,4.9,12.43,,,7.4,4.53,29.5,110.0,12.0,00-0035222,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035229,2019,8.626415185406765,59,0.14621042687130112,0.0,1,1,1.0,8.0,248.0,77.0,32.25,77.875,9.5,4.7,11.55,,,7.02,4.18,37.5,123.0,17.0,00-0035229,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035229,2020,9.887433879042336,102,0.09693562626512094,0.14621042687130112,0,2,1.0,8.0,248.0,77.0,32.25,77.875,9.5,4.7,11.55,,,7.02,4.18,37.5,123.0,17.0,00-0035229,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035229,2021,5.46785234076034,86,0.06357967838093419,0.09693562626512094,0,3,1.0,8.0,248.0,77.0,32.25,77.875,9.5,4.7,11.55,,,7.02,4.18,37.5,123.0,17.0,00-0035229,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035229,2022,5.478669579085121,131,0.04182190518385589,0.06357967838093419,0,4,1.0,8.0,248.0,77.0,32.25,77.875,9.5,4.7,11.55,,,7.02,4.18,37.5,123.0,17.0,00-0035229,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035229,2023,31.822887973023125,127,0.2505739210474262,0.04182190518385589,0,5,1.0,8.0,248.0,77.0,32.25,77.875,9.5,4.7,11.55,,,7.02,4.18,37.5,123.0,17.0,00-0035229,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035229,2024,9.457788811062901,62,0.1525449808235952,0.2505739210474262,0,6,1.0,8.0,248.0,77.0,32.25,77.875,9.5,4.7,11.55,,,7.02,4.18,37.5,123.0,17.0,00-0035229,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035229,2025,14.09546545787056,66,0.21356765845258424,0.1525449808235952,0,7,1.0,8.0,248.0,77.0,32.25,77.875,9.5,4.7,11.55,,,7.02,4.18,37.5,123.0,17.0,00-0035229,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035246,2019,1.276955256836334,22,0.05804342076528791,0.0,1,1,2.0,57.0,237.0,74.0,33.25,79.875,9.5,,,,,,,,,,00-0035246,wr,0,0,0,0,0,1,1,1,1,1,1,1,1,1
00-0035249,2022,4.88933500568735,25,0.195573400227494,-0.22193737446020048,0,3,3.0,69.0,264.0,77.0,33.5,78.875,10.75,4.63,12.01,,,7.21,4.47,34.0,117.0,22.0,00-0035249,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035249,2023,4.226230739208404,28,0.15093681211458584,0.195573400227494,0,4,3.0,69.0,264.0,77.0,33.5,78.875,10.75,4.63,12.01,,,7.21,4.47,34.0,117.0,22.0,00-0035249,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035249,2024,16.962974843394477,28,0.6058205301212313,0.15093681211458584,0,5,3.0,69.0,264.0,77.0,33.5,78.875,10.75,4.63,12.01,,,7.21,4.47,34.0,117.0,22.0,00-0035249,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035249,2025,10.533449101713021,20,0.5266724550856511,0.6058205301212313,0,6,3.0,69.0,264.0,77.0,33.5,78.875,10.75,4.63,12.01,,,7.21,4.47,34.0,117.0,22.0,00-0035249,te,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00-0035287,2019,-6.419638571299059,43,-0.1492939202627688,0.0,1,1,6.0,174.0,201.0,73.0,32.0,75.75,9.5,4.6,,,,7.28,4.23,30.0,117.0,14.0,00-0035287,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
00-0035287,2020,-2.4878906927187927,23,-0.10816916055299099,-0.1492939202627688,0,2,6.0,174.0,201.0,73.0,32.0,75.75,9.5,4.6,,,,7.28,4.23,30.0,117.0,14.0,00-0035287,wr,0,0,0,0,0,0,1,1,1,0,0,0,0,0
