defender_id,season,total_def_epa,plays,def_epa_per_play,def_epa_per_play_prior,rookie_flag,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0021197,2007,15.997308531049264,48,0.33327726106352634,0.8847953408244723,0,6,3.0,71.0,245.0,75.0,,,,4.62,,,,,4.25,32.5,114.0,20.0,00-0021197,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021197,2008,-3.3401356251852614,43,-0.077677572678727,0.33327726106352634,0,7,3.0,71.0,245.0,75.0,,,,4.62,,,,,4.25,32.5,114.0,20.0,00-0021197,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021197,2009,8.072424358979333,38,0.21243221997314035,-0.077677572678727,0,8,3.0,71.0,245.0,75.0,,,,4.62,,,,,4.25,32.5,114.0,20.0,00-0021197,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021197,2010,8.915727237181272,29,0.30743887024763006,0.21243221997314035,0,9,3.0,71.0,245.0,75.0,,,,4.62,,,,,4.25,32.5,114.0,20.0,00-0021197,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021199,2004,-3.316939889395143,24,-0.1382058287247976,0.5565222320978396,0,2,3.0,74.0,202.0,73.0,,,,4.39,,,,,4.01,39.5,121.0,8.0,00-0021199,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021230,2002,-5.269299817318459,31,-0.16997741346188577,0.0,1,1,4.0,106.0,233.0,74.0,,,,4.62,,,,,4.09,35.5,117.0,26.0,00-0021230,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021230,2003,-8.446739985390995,87,-0.09708896534932178,-0.16997741346188577,0,2,4.0,106.0,233.0,74.0,,,,4.62,,,,,4.09,35.5,117.0,26.0,00-0021230,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021230,2004,0.8428233737067778,51,0.016525948504054467,-0.09708896534932178,0,3,4.0,106.0,233.0,74.0,,,,4.62,,,,,4.09,35.5,117.0,26.0,00-0021230,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021230,2005,-4.306247729196913,45,-0.09569439398215361,0.016525948504054467,0,4,4.0,106.0,233.0,74.0,,,,4.62,,,,,4.09,35.5,117.0,26.0,00-0021230,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021230,2006,5.903625960633696,63,0.09370834858148724,-0.09569439398215361,0,5,4.0,106.0,233.0,74.0,,,,4.62,,,,,4.09,35.5,117.0,26.0,00-0021230,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021230,2007,9.962184095857081,73,0.13646827528571345,0.09370834858148724,0,6,4.0,106.0,233.0,74.0,,,,4.62,,,,,4.09,35.5,117.0,26.0,00-0021230,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021230,2008,7.616804535267875,49,0.1554449905156709,0.13646827528571345,0,7,4.0,106.0,233.0,74.0,,,,4.62,,,,,4.09,35.5,117.0,26.0,00-0021230,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021230,2009,-8.254063594138053,33,-0.25012313921630464,0.1554449905156709,0,8,4.0,106.0,233.0,74.0,,,,4.62,,,,,4.09,35.5,117.0,26.0,00-0021230,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2002,-10.968032071471459,58,-0.18910400123226653,0.0,1,1,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2003,-18.05634641863293,87,-0.2075442117084245,-0.18910400123226653,0,2,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2004,-9.815403698034965,64,-0.15336568278179633,-0.2075442117084245,0,3,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2005,6.5386889656074345,37,0.17672132339479552,-0.15336568278179633,0,4,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2006,3.6103705660722945,57,0.06333983449249639,0.17672132339479552,0,5,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2007,0.6001868706953241,62,0.00968043339831168,0.06333983449249639,0,6,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2008,-0.8625361019512638,48,-0.017969502123984665,0.00968043339831168,0,7,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2009,-0.7162992476369254,34,-0.021067624930497807,-0.017969502123984665,0,8,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2010,12.567049181263428,26,0.48334804543320875,-0.021067624930497807,0,9,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021259,2011,-0.34488287019869235,37,-0.009321158654018712,0.48334804543320875,0,10,5.0,143.0,250.0,77.0,,,,4.64,,,,,4.21,42.0,122.0,20.0,00-0021259,lb,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021261,2002,18.150845493248198,25,0.726033819729928,0.0,1,1,5.0,146.0,301.0,75.0,,,,4.96,,,,,4.41,33.0,108.0,30.0,00-0021261,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021261,2005,20.659579252406825,37,0.5583670068218061,0.757852071571912,0,4,5.0,146.0,301.0,75.0,,,,4.96,,,,,4.41,33.0,108.0,30.0,00-0021261,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021261,2007,9.91917554452084,23,0.4312685019356887,1.1935336691593486,0,6,5.0,146.0,301.0,75.0,,,,4.96,,,,,4.41,33.0,108.0,30.0,00-0021261,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021261,2008,4.757624586093163,33,0.14417044200282314,0.4312685019356887,0,7,5.0,146.0,301.0,75.0,,,,4.96,,,,,4.41,33.0,108.0,30.0,00-0021261,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021289,2003,-9.616494011192117,23,-0.4181084352692225,0.019893979578877636,0,2,6.0,176.0,182.0,72.0,,,,4.64,,,,,,35.0,122.0,10.0,00-0021289,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021289,2004,-3.246972867782461,28,-0.11596331670651647,-0.4181084352692225,0,3,6.0,176.0,182.0,72.0,,,,4.64,,,,,,35.0,122.0,10.0,00-0021289,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2002,-30.47549881243063,57,-0.5346578739022917,0.0,1,1,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2003,-27.441476474384512,56,-0.49002636561400914,-0.5346578739022917,0,2,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2004,-26.22845296061446,47,-0.5580521906513716,-0.49002636561400914,0,3,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2005,-7.625308545791123,64,-0.1191454460279863,-0.5580521906513716,0,4,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2006,-20.646516252955948,72,-0.28675717017994373,-0.1191454460279863,0,5,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2007,-37.262959535233676,53,-0.7030747082119562,-0.28675717017994373,0,6,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2008,-5.820590367477543,80,-0.07275737959346928,-0.7030747082119562,0,7,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2009,-24.878522682294715,47,-0.5293302698360578,-0.07275737959346928,0,8,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2010,-9.379911933329396,46,-0.20391112898542166,-0.5293302698360578,0,9,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2011,-28.370223142052037,46,-0.6167439813489574,-0.20391112898542166,0,10,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021381,2012,-21.987221021196852,54,-0.40717075965179356,-0.6167439813489574,0,11,1.0,5.0,204.0,72.0,,,,4.49,,,,,,36.0,124.0,18.0,00-0021381,db,0,0,1,1,1,0,1,1,1,1,1,0,0,0
00-0021907,2007,10.536551082012378,20,0.5268275541006189,0.9585590485949068,0,4,6.0,174.0,305.0,73.0,,,,5.04,,,,,4.29,32.0,104.0,29.0,00-0021907,dl,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021956,2003,-5.4279417277446775,28,-0.19385506170516706,0.0,1,1,4.0,120.0,185.0,70.0,,,,4.49,,,,,4.14,35.5,120.0,9.0,00-0021956,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021956,2004,-18.641206802046273,44,-0.42366379095559714,-0.19385506170516706,0,2,4.0,120.0,185.0,70.0,,,,4.49,,,,,4.14,35.5,120.0,9.0,00-0021956,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021956,2005,-21.54099557388936,51,-0.42237246223312475,-0.42366379095559714,0,3,4.0,120.0,185.0,70.0,,,,4.49,,,,,4.14,35.5,120.0,9.0,00-0021956,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021956,2006,-18.136190389616093,67,-0.27068940880024017,-0.42237246223312475,0,4,4.0,120.0,185.0,70.0,,,,4.49,,,,,4.14,35.5,120.0,9.0,00-0021956,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
00-0021956,2007,-1.623507606550576,49,-0.03313280829695053,-0.27068940880024017,0,5,4.0,120.0,185.0,70.0,,,,4.49,,,,,4.14,35.5,120.0,9.0,00-0021956,db,0,0,1,1,1,0,1,1,1,1,0,0,0,0
